uid,planner_seed,replan_idx,cluster_id,mode_idx,members,agent_tokens,k,density,y_exit,dt_delay,stalled
n2_chain_810c8d4a,0,4,0,12,"0,1","[[-0.21025655023878986, -0.5133266597731825, -1.1908752898127697, 0.14770254308356343, 1.0, 0.0, 0.0, 0.0], [0.21025655023878898, 0.5133266597731825, 1.1746901959638771, -0.24515901090179834, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,4,0,13,"0,1","[[-0.21025655023878986, -0.5133266597731825, -1.1908752898127697, 0.14770254308356343, 1.0, 0.0, 0.0, 0.0], [0.21025655023878898, 0.5133266597731825, 1.1746901959638771, -0.24515901090179834, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,4,0,14,"0,1","[[-0.21025655023878986, -0.5133266597731825, -1.1908752898127697, 0.14770254308356343, 1.0, 0.0, 0.0, 0.0], [0.21025655023878898, 0.5133266597731825, 1.1746901959638771, -0.24515901090179834, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,4,0,15,"0,1","[[-0.21025655023878986, -0.5133266597731825, -1.1908752898127697, 0.14770254308356343, 1.0, 0.0, 0.0, 0.0], [0.21025655023878898, 0.5133266597731825, 1.1746901959638771, -0.24515901090179834, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,0,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,1,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,2,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,3,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,4,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,5,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,6,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,7,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,8,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,9,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,10,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,11,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,12,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,13,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,14,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_810c8d4a,0,5,0,15,"0,1","[[-1.3811196395465055, -0.2524915009474862, -1.1612853154891467, 0.3023514728743246, 1.0, 0.0, 0.0, 0.0], [1.3811196395465055, 0.2524915009474862, 1.1759414152306162, -0.23908530917941234, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,1,0,0,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,1,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,2,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,3,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,1,0,4,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,5,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,6,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,1,0,7,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,8,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,9,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,10,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,1,0,11,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,1,0,12,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,13,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,14,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,1,0,15,"0,1","[[0.5434238319601832, 1.3259655379204904, -0.4919938292891501, -0.6808392408942059, 1.0, 0.0, 0.0, 0.0], [-0.543423831960183, -1.3259655379204913, 0.37325185943678574, -0.7525178067175432, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,2,0,0,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,1,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,2,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,3,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,2,0,4,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,5,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,6,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,7,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,8,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,9,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,10,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,11,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,12,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,13,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,14,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,2,0,15,"0,1","[[-0.011132734934327093, 1.0765371760271503, 0.015980149772565674, -1.1998935919210696, 1.0, 0.0, 0.0, 0.0], [0.011132734934327093, -1.0765371760271503, 1.1911639214315175, -0.14535649073876844, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,3,0,0,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,1,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,2,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,3,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,4,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,5,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,6,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,7,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,3,0,8,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,9,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,10,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,3,0,11,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,12,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,13,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,14,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,3,0,15,"0,1","[[-0.5594480686419345, 0.48671547996220177, -0.0836546062030597, -1.1970805753920708, 1.0, 0.0, 0.0, 0.0], [0.5594480686419341, -0.48671547996220177, 1.1985053981459273, 0.05987326394203187, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_0bbc5f6a,0,4,0,0,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,1,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,2,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,3,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,4,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,5,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,6,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,7,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,8,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,9,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,10,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,11,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,12,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_0bbc5f6a,0,4,0,13,"0,1","[[-0.915142386226508, 0.09817180813365445, 0.9797268143710743, -0.6929180083691768, 1.0, 0.0, 0.0, 0.0], [0.9151423862265071, -0.098171808133654, 1.1949161069934473, 0.11034262262437214, 1.0, 0.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
