uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_evals,n_stalled_evals,max_accel,phys_fp
n3_chain_a4419b76,6,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,22.7,61.7,61.448,7.065,True,0.9209,0.3315,0,0,8.029,19.8,1.1465,88755d1,1,300.0,16,16,True,,7,3,2,2,0,415,2,192,0,9.606,1f9fc93a5969
n3_chain_93d7b63d,7,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,17.1,44.5,35.462,11.565,True,0.7296,0.3201,0,5,5.352,13.9,1.2302,88755d1,2,300.0,16,16,False,,8,3,2,3,0,194,2,152,0,9.2491,1f9fc93a5969
n3_chain_1084816a,8,3,chain,12.0,4-6,1.0,0.55,lower_bound,ok,13.1,,,,,,,,,0.0,13.1,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_1084816a,8,3,chain,12.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.1,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_1084816a,8,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,14.5,38.2,33.049,8.031,True,1.5452,0.3493,0,0,5.219,13.1,1.1069,88755d1,0,300.0,16,16,True,,9,3,3,3,0,245,3,128,0,12.0,1f9fc93a5969
n3_chain_93d7b63d,7,3,chain,12.0,4-6,1.0,0.55,lower_bound,ok,13.9,,,,,,,,,0.0,13.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_93d7b63d,7,3,chain,12.0,4-6,1.0,0.55,sequential,ok,31.4,67.9,32.89,36.5,True,1.2257,0.3476,0,,0.022,13.9,2.259,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_93d7b63d,7,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,14.9,41.0,35.36,8.127,True,0.8755,0.3349,0,4,6.521,13.9,1.0719,88755d1,0,300.0,16,16,True,,7,3,1,3,0,212,1,128,0,9.8556,1f9fc93a5969
n3_chain_1084816a,8,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,14.4,38.1,33.039,7.945,True,1.5452,0.3493,0,1,4.396,13.1,1.0992,88755d1,2,300.0,16,16,True,,10,3,3,4,0,245,3,128,0,12.0,1f9fc93a5969
n3_chain_93d7b63d,7,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,15.9,45.2,37.344,10.607,True,0.92,0.4217,0,2,6.968,13.9,1.1439,88755d1,1,300.0,16,16,True,,7,3,2,2,0,200,2,136,0,10.1566,1f9fc93a5969
n3_chain_a4419b76,6,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,23.6,64.2,63.131,8.125,True,0.9205,0.322,0,3,9.493,19.8,1.1919,88755d1,2,300.0,16,16,True,,9,2,3,4,0,418,3,200,0,9.6467,1f9fc93a5969
n3_chain_75c11150,9,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,20.0,41.2,34.288,8.81,True,0.7971,0.3328,0,4,4.859,17.5,1.1429,88755d1,1,300.0,16,16,True,,8,3,1,4,0,212,1,168,0,11.1212,1f9fc93a5969
n3_chain_1084816a,8,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,14.4,38.1,33.039,7.945,True,1.5452,0.3493,0,1,5.734,13.1,1.0992,88755d1,1,300.0,16,16,True,,10,3,3,4,0,245,3,128,0,12.0,1f9fc93a5969
n3_chain_75c11150,9,3,chain,12.0,4-6,1.0,0.55,lower_bound,ok,17.5,,,,,,,,,0.0,17.5,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_75c11150,9,3,chain,12.0,4-6,1.0,0.55,sequential,ok,28.5,54.0,29.088,25.5,True,1.1076,0.4071,0,,0.019,17.5,1.6286,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_75c11150,9,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,20.0,41.8,33.116,10.381,True,0.9216,0.321,0,4,5.04,17.5,1.1429,88755d1,0,300.0,16,16,False,,8,3,2,3,0,189,2,168,0,9.2731,1f9fc93a5969
n3_chain_75c11150,9,3,chain,12.0,4-6,1.0,0.55,wm_planner,ok,20.0,41.2,34.189,8.924,True,0.9225,0.3308,0,4,5.38,17.5,1.1429,88755d1,2,300.0,16,16,True,,8,3,1,4,0,219,1,168,0,11.1212,1f9fc93a5969
n3_chain_d05f983e,0,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,20.0,46.4,40.051,9.551,True,1.0405,0.3224,0,2,5.267,18.0,1.1111,88755d1,1,300.0,16,16,True,,8,3,2,3,0,273,2,168,0,9.6524,1f9fc93a5969
n3_chain_d05f983e,0,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,18.0,,,,,,,,,0.0,18.0,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_d05f983e,0,3,chain,12.0,6-8,0.0,0.55,sequential,ok,36.7,72.4,39.437,35.7,True,1.1279,0.3839,0,,0.013,18.0,2.0389,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_d05f983e,0,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,20.4,47.3,39.874,10.599,True,0.9821,0.3224,0,1,6.893,18.0,1.1333,88755d1,0,300.0,16,16,True,,9,3,2,4,0,265,2,176,0,9.6524,1f9fc93a5969
n3_chain_d05f983e,0,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,20.1,46.5,40.377,9.39,True,1.114,0.3224,0,3,5.785,18.0,1.1167,88755d1,2,300.0,16,16,True,,9,3,2,4,0,271,2,176,0,10.2169,1f9fc93a5969
n3_chain_76fb3b3f,1,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,21.3,52.3,44.444,10.984,True,2.0058,0.338,0,3,6.582,18.9,1.127,88755d1,1,300.0,16,16,True,,11,3,4,4,0,319,4,184,0,10.7191,1f9fc93a5969
n3_chain_76fb3b3f,1,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,18.9,,,,,,,,,0.0,18.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_76fb3b3f,1,3,chain,12.0,6-8,0.0,0.55,sequential,ok,40.9,82.8,43.542,41.9,True,1.8108,0.3994,0,,0.028,18.9,2.164,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_76fb3b3f,1,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,21.4,52.5,44.035,11.544,True,1.9528,0.338,0,1,6.9,18.9,1.1323,88755d1,0,300.0,16,16,True,,11,3,4,4,0,308,4,184,0,10.7902,1f9fc93a5969
n3_chain_493d7c77,5,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,16.2,,,,,,,,,0.0,16.2,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_493d7c77,5,3,chain,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,16.2,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_493d7c77,5,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,11.0,33.0,11.352,23.54,False,2.0341,0.3371,0,0,4.285,16.2,0.679,88755d1,0,300.0,16,16,True,deadlock: no team progress,4,0,4,0,0,78,4,96,0,12.0,1f9fc93a5969
n3_chain_76fb3b3f,1,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,21.5,52.8,44.213,11.725,True,1.8343,0.3463,0,1,7.492,18.9,1.1376,88755d1,2,300.0,16,16,True,,11,3,5,3,0,312,5,184,0,10.3406,1f9fc93a5969
n3_chain_d1ac3ea3,3,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,23.8,53.0,36.759,18.97,True,1.7061,0.3217,0,3,6.997,20.0,1.19,88755d1,2,300.0,16,16,True,,10,2,4,4,0,264,4,200,0,11.793,1f9fc93a5969
n3_chain_493d7c77,5,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,11.0,33.0,11.155,23.704,False,2.2486,0.3371,0,0,4.779,16.2,0.679,88755d1,1,300.0,16,16,True,deadlock: no team progress,4,0,4,0,0,77,4,96,0,12.0,1f9fc93a5969
n3_chain_d1ac3ea3,3,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,24.1,53.6,36.655,19.642,True,1.7061,0.3223,0,4,7.97,20.0,1.205,88755d1,1,300.0,16,16,True,,10,3,4,3,0,249,4,208,0,10.2771,1f9fc93a5969
n3_chain_493d7c77,5,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,36.0,11.155,26.704,False,2.2486,0.3371,0,1,4.793,16.2,0.7407,88755d1,2,300.0,16,16,True,deadlock: no team progress,4,0,4,0,0,77,4,104,0,12.0,1f9fc93a5969
n3_chain_9b9ef5ba,2,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,17.0,,,,,,,,,0.0,17.0,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_9b9ef5ba,2,3,chain,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,17.0,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_9b9ef5ba,2,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,27.0,62.2,42.922,24.119,False,0.9243,0.3203,0,5,9.36,17.0,1.5882,88755d1,0,300.0,16,16,True,deadlock: no team progress,7,2,3,2,0,294,3,224,0,12.0,1f9fc93a5969
n3_chain_9b9ef5ba,2,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,26.0,60.5,43.055,22.293,False,0.9206,0.3201,0,2,9.113,17.0,1.5294,88755d1,1,300.0,16,16,True,deadlock: no team progress,8,2,3,3,0,291,3,216,0,12.0,1f9fc93a5969
n3_chain_d1ac3ea3,3,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,20.0,,,,,,,,,0.0,20.0,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_d1ac3ea3,3,3,chain,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,20.0,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_d1ac3ea3,3,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,51.7,26.37,26.223,False,1.7061,0.375,0,0,8.609,20.0,1.1,88755d1,0,300.0,16,16,True,deadlock: no team progress,11,2,4,5,0,184,4,184,0,10.2771,1f9fc93a5969
n3_chain_18393a96,4,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,33.0,64.9,44.643,23.38,False,2.6424,0.3201,0,3,8.764,24.5,1.3469,88755d1,1,300.0,16,16,True,deadlock: no team progress,10,3,5,2,0,306,5,272,0,10.6094,1f9fc93a5969
n3_chain_18393a96,4,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,30.0,61.5,41.557,22.568,False,1.0745,0.3212,0,0,8.38,24.5,1.2245,88755d1,2,300.0,16,16,True,deadlock: no team progress,9,3,4,2,0,286,4,248,0,12.0,1f9fc93a5969
n3_chain_9b9ef5ba,2,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,28.0,64.4,42.785,26.434,False,0.9243,0.3201,0,2,10.159,17.0,1.6471,88755d1,2,300.0,16,16,True,deadlock: no team progress,5,0,3,2,0,287,3,232,0,12.0,1f9fc93a5969
n3_chain_27c666aa,6,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,14.8,,,,,,,,,0.0,14.8,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_27c666aa,6,3,chain,12.0,6-8,0.0,0.55,sequential,ok,37.8,74.7,40.312,36.9,True,1.2367,0.3747,0,,0.025,14.8,2.5541,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_27c666aa,6,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.2,45.3,40.444,7.75,True,1.8549,0.3213,0,3,6.146,14.8,1.1622,88755d1,0,300.0,16,16,True,,9,3,3,3,0,243,3,152,0,12.0,1f9fc93a5969
n3_chain_27c666aa,6,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.2,45.2,41.163,7.049,True,1.7459,0.3213,0,4,6.352,14.8,1.1622,88755d1,1,300.0,16,16,True,,10,3,4,3,0,271,4,152,0,12.0,1f9fc93a5969
n3_chain_27c666aa,6,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.3,45.9,42.086,7.017,True,1.7078,0.3213,0,3,5.997,14.8,1.1689,88755d1,2,300.0,16,16,True,,9,3,4,2,0,276,4,152,0,12.0,1f9fc93a5969
n3_chain_18393a96,4,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,24.5,,,,,,,,,0.0,24.5,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_18393a96,4,3,chain,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,24.5,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_18393a96,4,3,chain,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,30.0,61.9,42.044,22.545,False,1.0764,0.3212,0,1,10.554,24.5,1.2245,88755d1,0,300.0,16,16,True,deadlock: no team progress,8,3,3,2,0,290,3,248,0,10.6094,1f9fc93a5969
n3_chain_859743c7,9,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,14.6,37.3,22.727,13.658,True,0.9216,0.3493,0,2,3.863,12.3,1.187,88755d1,2,300.0,16,16,True,,10,3,3,4,0,134,3,128,0,9.0,1f9fc93a5969
n3_chain_d2c17fb4,7,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,19.8,,,,,,,,,0.0,19.8,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_d2c17fb4,7,3,chain,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,19.8,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_d2c17fb4,7,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,25.0,48.2,43.916,7.416,True,0.9217,0.3209,0,2,6.938,19.8,1.2626,88755d1,0,300.0,16,16,True,,6,3,1,2,0,270,1,208,0,11.443,1f9fc93a5969
n3_chain_220fea70,8,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.5,44.6,30.158,16.387,True,0.9309,0.4668,0,1,5.026,15.9,1.1006,88755d1,2,300.0,16,16,True,,5,1,2,2,0,179,2,152,0,9.0,1f9fc93a5969
n3_chain_859743c7,9,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,12.3,,,,,,,,,0.0,12.3,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_859743c7,9,3,chain,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.3,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_859743c7,9,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,14.8,37.9,22.97,14.056,True,0.9598,0.3493,0,1,5.217,12.3,1.2033,88755d1,0,300.0,16,16,True,,11,3,4,4,0,142,4,128,0,10.4275,1f9fc93a5969
n3_chain_220fea70,8,3,chain,12.0,6-8,0.0,0.55,lower_bound,ok,15.9,,,,,,,,,0.0,15.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_220fea70,8,3,chain,12.0,6-8,0.0,0.55,sequential,ok,27.1,58.9,28.421,31.8,True,1.5972,0.5057,0,,0.019,15.9,1.7044,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_220fea70,8,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.6,44.5,30.263,16.154,True,0.9222,0.4668,0,1,5.647,15.9,1.1069,88755d1,0,300.0,16,16,True,,8,3,2,3,0,197,2,152,0,8.2559,1f9fc93a5969
n3_chain_d2c17fb4,7,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,24.4,49.4,43.404,9.007,True,0.9214,0.3201,0,3,6.686,19.8,1.2323,88755d1,2,300.0,16,16,True,,3,2,0,1,0,228,0,208,0,10.2146,1f9fc93a5969
n3_chain_859743c7,9,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,14.7,37.7,23.517,13.4,True,0.9359,0.3958,0,1,5.505,12.3,1.1951,88755d1,1,300.0,16,16,True,,9,3,2,4,0,122,2,128,0,8.911,1f9fc93a5969
n3_chain_220fea70,8,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.6,44.4,29.593,16.633,True,0.9203,0.4668,0,1,6.668,15.9,1.1069,88755d1,1,300.0,16,16,True,,8,2,2,4,0,177,2,152,0,8.959,1f9fc93a5969
n3_chain_d2c17fb4,7,3,chain,12.0,6-8,0.0,0.55,wm_planner,ok,24.2,47.4,43.907,6.63,True,0.9208,0.3209,0,2,8.182,19.8,1.2222,88755d1,1,300.0,16,16,False,,6,3,1,2,0,271,1,208,0,11.443,1f9fc93a5969
n3_chain_d40eca5c,0,3,chain,12.0,6-8,1.0,0.55,lower_bound,ok,15.8,,,,,,,,,0.0,15.8,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_d40eca5c,0,3,chain,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,15.8,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_d40eca5c,0,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,17.5,47.4,42.138,8.839,True,0.9821,0.3213,0,1,6.441,15.8,1.1076,88755d1,0,300.0,16,16,True,,8,2,2,4,0,269,2,152,0,12.0,1f9fc93a5969
n3_chain_2d8a475b,1,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,19.6,49.4,45.709,9.046,True,2.5938,0.3305,0,2,4.803,16.9,1.1598,88755d1,1,300.0,16,16,True,,9,2,4,3,0,326,4,168,0,10.7191,1f9fc93a5969
n3_chain_2d8a475b,1,3,chain,12.0,6-8,1.0,0.55,lower_bound,ok,16.9,,,,,,,,,0.0,16.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_2d8a475b,1,3,chain,12.0,6-8,1.0,0.55,sequential,ok,38.9,78.4,43.542,39.5,True,1.8108,0.3994,0,,0.019,16.9,2.3018,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_2d8a475b,1,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,19.4,48.1,44.03,9.146,True,2.4378,0.338,0,1,5.614,16.9,1.1479,88755d1,0,300.0,16,16,True,,10,3,4,3,0,309,4,168,0,9.8056,1f9fc93a5969
n3_chain_d40eca5c,0,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,17.9,45.8,41.717,7.577,True,0.9277,0.3211,0,1,7.917,15.8,1.1329,88755d1,1,300.0,16,16,True,,7,2,2,3,0,268,2,152,0,12.0,1f9fc93a5969
n3_chain_d40eca5c,0,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,17.2,46.6,41.779,8.335,True,1.2196,0.3208,0,4,7.925,15.8,1.0886,88755d1,2,300.0,16,16,True,,9,3,2,4,0,265,2,152,0,12.0,1f9fc93a5969
n3_chain_2d8a475b,1,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,19.5,48.4,44.265,9.29,True,2.3112,0.3463,0,1,7.837,16.9,1.1538,88755d1,2,300.0,16,16,True,,10,3,5,2,0,311,5,168,0,10.7075,1f9fc93a5969
n3_chain_9db15b03,3,3,chain,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,26.0,59.1,38.745,24.137,False,0.9212,0.3213,0,5,7.151,16.3,1.5951,88755d1,1,300.0,16,16,True,deadlock: no team progress,9,2,5,2,0,215,5,216,0,9.8404,1f9fc93a5969
n3_chain_754e37f6,2,3,chain,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,66.0,29.149,40.91,False,0.9254,0.3204,0,2,8.641,19.7,1.1168,88755d1,1,300.0,16,16,False,deadlock: no team progress,6,1,5,0,0,147,5,184,0,11.8422,1f9fc93a5969
n3_chain_9db15b03,3,3,chain,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,57.5,35.995,24.773,False,0.92,0.3213,0,4,7.768,16.3,1.5337,88755d1,2,300.0,16,16,True,deadlock: no team progress,8,2,4,2,0,222,4,208,0,9.8404,1f9fc93a5969
n3_chain_9db15b03,3,3,chain,12.0,6-8,1.0,0.55,lower_bound,ok,16.3,,,,,,,,,0.0,16.3,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_9db15b03,3,3,chain,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,16.3,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_9db15b03,3,3,chain,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,27.0,61.3,30.289,33.377,False,0.959,0.3206,0,3,8.521,16.3,1.6564,88755d1,0,300.0,16,16,True,deadlock: no team progress,6,2,3,1,0,167,3,224,0,11.793,1f9fc93a5969
n3_chain_3e08381d,5,3,chain,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,55.5,44.473,14.958,False,1.0324,0.325,0,3,6.609,18.5,1.2432,88755d1,2,300.0,16,16,True,deadlock: no team progress,8,3,3,2,0,301,3,192,0,11.9481,1f9fc93a5969
n3_chain_2cbe0665,6,3,chain,12.0,6-8,1.0,0.55,lower_bound,ok,15.7,,,,,,,,,0.0,15.7,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_2cbe0665,6,3,chain,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,15.7,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_2cbe0665,6,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,18.7,46.9,36.655,12.883,True,0.9932,0.3257,0,7,6.077,15.7,1.1911,88755d1,0,300.0,16,16,True,,10,3,4,3,0,230,4,160,0,12.0,1f9fc93a5969
n3_chain_3e08381d,5,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,20.9,56.1,51.208,10.01,True,0.8468,0.3242,0,3,7.358,18.5,1.1297,88755d1,1,300.0,16,16,True,,8,3,2,3,0,295,2,176,0,9.6159,1f9fc93a5969
n3_chain_754e37f6,2,3,chain,12.0,6-8,1.0,0.55,lower_bound,ok,19.7,,,,,,,,,0.0,19.7,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_754e37f6,2,3,chain,12.0,6-8,1.0,0.55,sequential,ok,42.7,90.0,46.917,47.3,True,0.9051,0.3389,0,,0.021,19.7,2.1675,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_754e37f6,2,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,27.0,75.9,57.985,24.518,True,0.9204,0.3201,0,7,11.221,19.7,1.3706,88755d1,0,300.0,16,16,False,,9,2,5,2,0,262,5,224,0,10.0637,1f9fc93a5969
n3_chain_ca980685,4,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,23.7,65.1,49.972,20.04,True,0.9251,0.3209,0,4,8.753,21.9,1.0822,88755d1,2,300.0,16,16,True,,11,3,5,3,0,335,5,200,0,12.0,1f9fc93a5969
n3_chain_3e08381d,5,3,chain,12.0,6-8,1.0,0.55,lower_bound,ok,18.5,,,,,,,,,0.0,18.5,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_3e08381d,5,3,chain,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,18.5,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_3e08381d,5,3,chain,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,24.0,56.9,44.52,16.334,False,0.9573,0.32,0,3,7.464,18.5,1.2973,88755d1,0,300.0,16,16,True,deadlock: no team progress,13,3,6,4,0,278,6,200,0,11.9481,1f9fc93a5969
n3_chain_754e37f6,2,3,chain,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,34.0,83.2,49.49,38.859,False,0.7092,0.3201,0,8,12.026,19.7,1.7259,88755d1,2,300.0,16,16,False,deadlock: no team progress,12,3,5,4,0,240,5,280,0,9.3725,1f9fc93a5969
n3_chain_ca980685,4,3,chain,12.0,6-8,1.0,0.55,lower_bound,ok,21.9,,,,,,,,,0.0,21.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_ca980685,4,3,chain,12.0,6-8,1.0,0.55,sequential,ok,42.2,94.4,45.913,52.2,True,0.9672,0.3537,0,,0.031,21.9,1.9269,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_ca980685,4,3,chain,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,68.1,23.647,45.672,False,0.9199,0.3288,0,2,11.512,21.9,1.1416,88755d1,0,300.0,16,16,True,deadlock: no team progress,6,2,2,2,0,146,2,208,0,8.7104,1f9fc93a5969
n3_chain_ca980685,4,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,25.1,68.6,49.976,23.543,True,0.9169,0.3201,0,4,11.307,21.9,1.1461,88755d1,1,300.0,16,16,True,,11,3,5,3,0,307,5,216,0,9.0709,1f9fc93a5969
n3_chain_2cbe0665,6,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,17.9,44.6,38.324,9.164,True,1.052,0.3203,0,5,7.589,15.7,1.1401,88755d1,1,300.0,16,16,True,,8,3,3,2,0,236,3,152,0,8.5358,1f9fc93a5969
n3_chain_054a5287,7,3,chain,12.0,6-8,1.0,0.55,lower_bound,ok,19.1,,,,,,,,,0.0,19.1,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_054a5287,7,3,chain,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,19.1,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n3_chain_054a5287,7,3,chain,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,47.5,24.518,25.511,False,0.9254,0.32,0,1,6.295,19.1,0.9424,88755d1,0,300.0,16,16,True,deadlock: no team progress,2,1,0,1,0,151,0,152,0,9.5406,1f9fc93a5969
n3_chain_2cbe0665,6,3,chain,12.0,6-8,1.0,0.55,wm_planner,ok,18.2,45.9,40.518,8.677,True,1.0935,0.3258,0,6,7.702,15.7,1.1592,88755d1,2,300.0,16,16,True,,6,3,2,1,0,238,2,160,0,10.4477,1f9fc93a5969
n3_chain_caa89bbd,9,3,chain,12.0,6-8,1.0,0.55,lower_bound,ok,12.0,,,,,,,,,0.0,12.0,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
