uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_free_steps_calls,n_agent_violations,n_obstacle_violations,min_agent_clearance,min_obstacle_clearance,first_violation_t,n_evals,n_stalled_evals,max_accel,phys_fp
n3_chain_2a96f228,8,3,chain,8.0,6-8,1.0,0.55,wm_planner,ok,19.3,47.6,34.391,14.391,True,0.9213,0.3323,0,4,14.133,16.4,1.1768,950e503,1,300.0,16,13,True,,0,0,0,0,0,225,0,428,0,0,0.921286,0.332292,-1,168,46,16.1997,65eb7c9d9016
n3_chain_5fa49986,9,3,chain,8.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,39.9,27.05,13.458,False,0.9289,0.3202,0,1,11.216,13.1,1.5267,950e503,2,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,165,0,359,0,0,0.928938,0.320213,-1,168,103,14.6933,65eb7c9d9016
n3_chain_5fa49986,9,3,chain,8.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,40.9,26.077,15.288,False,0.9282,0.3251,0,1,12.158,13.1,1.6794,950e503,1,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,164,0,369,0,0,0.928222,0.325091,-1,184,125,12.0,65eb7c9d9016
n3_chain_68b7a7cc,2,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.0,35.2,35.126,2.881,True,1.2456,0.3215,0,0,7.069,13.9,1.0072,950e503,2,300.0,16,16,False,,0,0,0,0,0,284,0,320,0,0,1.245585,0.32146,-1,120,0,12.0,65eb7c9d9016
n3_chain_a60ea716,1,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.3,29.9,26.26,5.363,True,1.3999,0.3605,0,1,8.081,14.2,1.007,950e503,1,300.0,16,16,True,,0,0,0,0,0,213,0,271,0,0,1.399896,0.360491,-1,128,3,13.9862,65eb7c9d9016
n3_chain_68b7a7cc,2,3,chain,10.0,2-3,0.0,0.55,lower_bound,ok,13.9,,,,,,,,,0.0,13.9,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_68b7a7cc,2,3,chain,10.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,13.9,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_68b7a7cc,2,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,13.9,35.3,35.083,2.999,True,1.2456,0.3215,0,0,7.544,13.9,1.0,950e503,0,300.0,16,16,True,,0,0,0,0,0,282,0,321,0,0,1.245622,0.32146,-1,120,0,12.0,65eb7c9d9016
n3_chain_a60ea716,1,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.3,29.9,25.95,5.621,True,1.4026,0.3605,0,0,8.237,14.2,1.007,950e503,2,300.0,16,14,True,,0,0,0,0,0,210,0,271,0,0,1.4026,0.360491,-1,128,6,13.9862,65eb7c9d9016
n3_chain_68b7a7cc,2,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,13.9,35.3,35.083,2.999,True,1.2456,0.3215,0,0,8.935,13.9,1.0,950e503,1,300.0,16,16,True,,0,0,0,0,0,282,0,321,0,0,1.245622,0.32146,-1,120,0,12.0,65eb7c9d9016
n3_chain_e2a97b58,0,3,chain,10.0,2-3,0.0,0.55,lower_bound,ok,14.1,,,,,,,,,0.0,14.1,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_e2a97b58,0,3,chain,10.0,2-3,0.0,0.55,sequential,ok,34.9,66.5,37.252,31.6,True,1.0143,0.3708,0,,0.018,14.1,2.4752,950e503,0,300.0,,,,,,,,,,,,,0,0,1.014272,0.370835,-1,,,,65eb7c9d9016
n3_chain_e2a97b58,0,3,chain,10.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,46.1,45.742,4.442,False,1.3281,0.3202,0,10,13.328,14.1,1.2766,950e503,0,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,297,0,425,0,0,1.32812,0.320202,-1,152,28,23.9845,65eb7c9d9016
n3_chain_bb063aa7,3,3,chain,10.0,2-3,0.0,0.55,lower_bound,ok,11.9,,,,,,,,,0.0,11.9,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_bb063aa7,3,3,chain,10.0,2-3,0.0,0.55,sequential,ok,25.3,42.9,26.222,17.6,True,0.8046,0.447,0,,0.013,11.9,2.1261,950e503,0,300.0,,,,,,,,,,,,,0,0,0.80464,0.446961,-1,,,,65eb7c9d9016
n3_chain_bb063aa7,3,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,13.1,30.1,28.246,3.511,True,0.9256,0.3205,0,0,6.066,11.9,1.1008,950e503,0,300.0,16,2,True,,0,0,0,0,0,211,0,269,0,0,0.925589,0.320534,-1,120,15,15.5208,65eb7c9d9016
n3_chain_e2a97b58,0,3,chain,10.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,46.1,40.801,8.55,False,0.9695,0.3202,0,9,13.035,14.1,1.2766,950e503,1,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,315,0,425,0,0,0.969533,0.320164,-1,152,25,23.9967,65eb7c9d9016
n3_chain_bb063aa7,3,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,12.6,29.1,27.937,2.751,True,0.9335,0.4434,0,1,6.275,11.9,1.0588,950e503,2,300.0,16,2,True,,0,0,0,0,0,210,0,259,0,0,0.933466,0.443394,-1,112,15,15.7668,65eb7c9d9016
n3_chain_bb063aa7,3,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,12.6,28.2,27.159,2.501,True,0.9363,0.4359,0,2,6.935,11.9,1.0588,950e503,1,300.0,16,1,True,,0,0,0,0,0,207,0,250,0,0,0.936296,0.435931,-1,112,15,15.5208,65eb7c9d9016
n3_chain_c8699f36,4,3,chain,10.0,2-3,0.0,0.55,lower_bound,ok,13.1,,,,,,,,,0.0,13.1,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_c8699f36,4,3,chain,10.0,2-3,0.0,0.55,sequential,ok,27.0,52.2,27.213,25.2,True,1.2491,0.4289,0,,0.018,13.1,2.0611,950e503,0,300.0,,,,,,,,,,,,,0,0,1.24908,0.428878,-1,,,,65eb7c9d9016
n3_chain_c8699f36,4,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.2,33.7,28.56,5.996,True,0.9228,0.4307,0,0,7.039,13.1,1.084,950e503,0,300.0,16,15,True,,0,0,0,0,0,223,0,297,0,0,0.922754,0.430733,-1,128,1,16.1731,65eb7c9d9016
n3_chain_c8699f36,4,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.0,33.4,28.671,5.586,True,0.9207,0.4307,0,0,6.532,13.1,1.0687,950e503,2,300.0,16,15,True,,0,0,0,0,0,229,0,294,0,0,0.9207,0.430733,-1,120,1,12.7242,65eb7c9d9016
n3_chain_3ec337e1,8,3,chain,10.0,2-3,0.0,0.55,lower_bound,ok,8.7,,,,,,,,,0.0,8.7,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_3ec337e1,8,3,chain,10.0,2-3,0.0,0.55,sequential,ok,21.1,41.9,20.276,20.8,True,1.0474,0.3972,0,,0.013,8.7,2.4253,950e503,0,300.0,,,,,,,,,,,,,0,0,1.047439,0.397184,-1,,,,65eb7c9d9016
n3_chain_3ec337e1,8,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,8.9,22.9,20.528,1.944,True,0.9221,0.3258,0,0,3.942,8.7,1.023,950e503,0,300.0,16,16,True,,0,0,0,0,0,157,0,189,0,0,0.92211,0.325752,-1,80,0,13.0238,65eb7c9d9016
n3_chain_c8699f36,4,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.0,33.4,28.671,5.586,True,0.9207,0.4307,0,0,9.09,13.1,1.0687,950e503,1,300.0,16,16,True,,0,0,0,0,0,229,0,294,0,0,0.9207,0.430733,-1,120,0,12.7242,65eb7c9d9016
n3_chain_ef9b675c,5,3,chain,10.0,2-3,0.0,0.55,lower_bound,ok,14.0,,,,,,,,,0.0,14.0,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_ef9b675c,5,3,chain,10.0,2-3,0.0,0.55,sequential,ok,31.8,62.7,32.747,30.9,True,1.0824,0.3909,0,,0.016,14.0,2.2714,950e503,0,300.0,,,,,,,,,,,,,0,0,1.082372,0.390922,-1,,,,65eb7c9d9016
n3_chain_ef9b675c,5,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.8,39.4,34.485,6.758,True,1.0373,0.33,0,3,8.645,14.0,1.0571,950e503,0,300.0,16,16,True,,0,0,0,0,0,203,0,354,0,0,1.037303,0.329995,-1,128,14,12.0,65eb7c9d9016
n3_chain_e2a97b58,0,3,chain,10.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,50.6,51.71,3.939,False,1.0048,0.3201,0,11,17.828,14.1,1.4184,950e503,2,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,367,0,470,0,0,1.004809,0.320092,-1,168,28,23.9893,65eb7c9d9016
n3_chain_3ec337e1,8,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,8.8,22.8,20.559,1.886,True,0.9221,0.3258,0,1,3.746,8.7,1.0115,950e503,2,300.0,16,16,True,,0,0,0,0,0,158,0,188,0,0,0.92211,0.325752,-1,80,0,13.0238,65eb7c9d9016
n3_chain_e947cc7a,6,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,12.3,35.4,31.237,6.731,True,0.9223,0.4319,0,0,7.465,11.6,1.0603,950e503,2,300.0,16,16,True,,0,0,0,0,0,232,0,326,0,0,0.922348,0.431901,-1,112,3,12.3634,65eb7c9d9016
n3_chain_3ec337e1,8,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,8.9,23.0,20.498,2.041,True,0.9227,0.326,0,0,5.219,8.7,1.023,950e503,1,300.0,16,16,True,,0,0,0,0,0,156,0,190,0,0,0.922677,0.325995,-1,80,0,13.0238,65eb7c9d9016
n3_chain_e947cc7a,6,3,chain,10.0,2-3,0.0,0.55,lower_bound,ok,11.6,,,,,,,,,0.0,11.6,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_e947cc7a,6,3,chain,10.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.6,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_e947cc7a,6,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,12.6,36.3,31.757,7.196,True,0.9294,0.3867,0,0,9.165,11.6,1.0862,950e503,0,300.0,16,16,True,,0,0,0,0,0,237,0,335,0,0,0.929405,0.386661,-1,112,0,14.3716,65eb7c9d9016
n3_chain_ef9b675c,5,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,15.0,37.6,34.003,5.375,True,0.95,0.3269,0,1,9.703,14.0,1.0714,950e503,1,300.0,16,16,True,,0,0,0,0,0,268,0,336,0,0,0.949957,0.326949,-1,128,8,12.0,65eb7c9d9016
n3_chain_e947cc7a,6,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,12.3,35.4,30.82,7.076,True,0.93,0.4319,0,0,8.981,11.6,1.0603,950e503,1,300.0,16,16,True,,0,0,0,0,0,238,0,326,0,0,0.930015,0.431901,-1,112,0,12.0,65eb7c9d9016
n3_chain_ef9b675c,5,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,15.3,37.9,33.997,5.691,True,1.0132,0.3235,0,1,11.985,14.0,1.0929,950e503,2,300.0,16,16,True,,0,0,0,0,0,267,0,339,0,0,1.013247,0.323469,-1,136,10,12.062,65eb7c9d9016
n3_chain_8b063f5a,7,3,chain,10.0,2-3,0.0,0.55,lower_bound,ok,14.4,,,,,,,,,0.0,14.4,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_8b063f5a,7,3,chain,10.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,14.4,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_8b063f5a,7,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,15.0,44.4,33.978,11.756,True,0.9254,0.33,0,1,11.107,14.4,1.0417,950e503,0,300.0,16,13,True,,0,0,0,0,0,266,0,400,0,0,0.925371,0.330023,-1,128,18,13.3102,65eb7c9d9016
n3_chain_8b063f5a,7,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,15.3,45.1,33.502,12.931,True,1.0394,0.33,0,2,10.513,14.4,1.0625,950e503,2,300.0,16,13,True,,0,0,0,0,0,260,0,407,0,0,1.039449,0.330023,-1,136,14,13.2002,65eb7c9d9016
n3_chain_8b063f5a,7,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,15.4,45.3,33.667,12.986,True,1.1521,0.3217,0,2,12.13,14.4,1.0694,950e503,1,300.0,16,13,True,,0,0,0,0,0,259,0,409,0,0,1.152064,0.32167,-1,136,14,15.0746,65eb7c9d9016
n3_chain_ca3ef394,1,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,14.9,37.1,23.297,13.848,True,0.9217,0.3837,0,1,7.748,13.2,1.1288,950e503,2,300.0,16,5,True,,0,0,0,0,0,146,0,331,0,0,0.921707,0.383723,-1,128,24,13.9862,65eb7c9d9016
n3_chain_42248527,9,3,chain,10.0,2-3,0.0,0.55,lower_bound,ok,18.2,,,,,,,,,0.0,18.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_42248527,9,3,chain,10.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,18.2,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_42248527,9,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,19.6,46.9,40.998,8.902,True,0.9356,0.4159,0,1,10.307,18.2,1.0769,950e503,0,300.0,16,14,True,,0,0,0,0,0,300,0,429,0,0,0.935561,0.415861,-1,168,2,14.6746,65eb7c9d9016
n3_chain_ca3ef394,1,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,14.4,35.9,25.459,10.77,True,0.7215,0.3903,0,4,9.132,13.2,1.0909,950e503,1,300.0,16,5,True,,0,0,0,0,0,155,0,319,0,0,0.721473,0.390345,-1,128,33,13.9862,65eb7c9d9016
n3_chain_ca3ef394,1,3,chain,10.0,2-3,1.0,0.55,lower_bound,ok,13.2,,,,,,,,,0.0,13.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_ca3ef394,1,3,chain,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.2,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_ca3ef394,1,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,14.6,36.2,23.705,12.6,True,0.9262,0.3813,0,0,9.407,13.2,1.1061,950e503,0,300.0,16,6,True,,0,0,0,0,0,159,0,322,0,0,0.926173,0.381253,-1,128,26,23.7147,65eb7c9d9016
n3_chain_67ad04f4,0,3,chain,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,44.2,36.945,9.941,False,0.9537,0.3223,0,0,12.48,13.1,1.5267,950e503,1,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,277,0,406,0,0,0.953682,0.322266,-1,168,96,16.9905,65eb7c9d9016
n3_chain_67ad04f4,0,3,chain,10.0,2-3,1.0,0.55,lower_bound,ok,13.1,,,,,,,,,0.0,13.1,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_67ad04f4,0,3,chain,10.0,2-3,1.0,0.55,sequential,ok,34.3,66.7,36.428,32.4,True,1.0143,0.3909,0,,0.024,13.1,2.6183,950e503,0,300.0,,,,,,,,,,,,,0,0,1.014272,0.390949,-1,,,,65eb7c9d9016
n3_chain_67ad04f4,0,3,chain,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,44.1,36.711,9.976,False,0.9382,0.3204,0,0,12.632,13.1,1.5267,950e503,0,300.0,16,16,False,deadlock: no team progress,0,0,0,0,0,286,0,405,0,0,0.938193,0.320358,-1,168,96,15.0552,65eb7c9d9016
n3_chain_a7397022,2,3,chain,10.0,2-3,1.0,0.55,lower_bound,ok,16.8,,,,,,,,,0.0,16.8,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_a7397022,2,3,chain,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,16.8,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_a7397022,2,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,20.7,51.1,38.437,15.168,True,0.9206,0.3215,0,0,13.062,16.8,1.2321,950e503,0,300.0,16,16,True,,0,0,0,0,0,271,0,471,0,0,0.920588,0.32146,-1,176,25,16.1748,65eb7c9d9016
n3_chain_67ad04f4,0,3,chain,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,46.0,38.852,10.086,False,0.9336,0.3204,0,1,14.422,13.1,1.6794,950e503,2,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,286,0,424,0,0,0.9336,0.320373,-1,184,111,19.3954,65eb7c9d9016
n3_chain_a7397022,2,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,20.4,51.4,38.688,15.332,True,0.9219,0.3288,0,4,13.696,16.8,1.2143,950e503,1,300.0,16,16,True,,0,0,0,0,0,225,0,474,0,0,0.921927,0.328819,-1,176,14,20.2232,65eb7c9d9016
n3_chain_83eff4cc,4,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,14.1,33.1,28.033,5.463,True,1.0003,0.4307,0,1,6.417,13.2,1.0682,950e503,1,300.0,16,15,False,,0,0,0,0,0,216,0,287,0,0,1.000272,0.430733,-1,128,1,12.0,65eb7c9d9016
n3_chain_42248527,9,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,22.5,55.6,43.843,15.182,True,0.9254,0.4155,0,2,16.357,18.2,1.2363,950e503,1,300.0,16,14,True,,0,0,0,0,0,334,0,516,0,0,0.925447,0.415496,-1,192,7,14.9249,65eb7c9d9016
n3_chain_83eff4cc,4,3,chain,10.0,2-3,1.0,0.55,lower_bound,ok,13.2,,,,,,,,,0.0,13.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_83eff4cc,4,3,chain,10.0,2-3,1.0,0.55,sequential,ok,27.4,52.8,27.213,25.4,True,0.856,0.4289,0,,0.013,13.2,2.0758,950e503,0,300.0,,,,,,,,,,,,,0,0,0.856014,0.428878,-1,,,,65eb7c9d9016
n3_chain_83eff4cc,4,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,14.2,32.5,27.521,5.265,True,0.931,0.4307,0,0,7.047,13.2,1.0758,950e503,0,300.0,16,12,True,,0,0,0,0,0,216,0,281,0,0,0.930958,0.430733,-1,128,4,17.1425,65eb7c9d9016
n3_chain_83eff4cc,4,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,14.3,33.0,27.958,5.439,True,0.9208,0.4307,0,1,6.455,13.2,1.0833,950e503,2,300.0,16,13,True,,0,0,0,0,0,207,0,286,0,0,0.920805,0.430733,-1,128,4,16.7193,65eb7c9d9016
n3_chain_cfee2584,3,3,chain,10.0,2-3,1.0,0.55,lower_bound,ok,15.5,,,,,,,,,0.0,15.5,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_cfee2584,3,3,chain,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,15.5,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_cfee2584,3,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,16.8,46.1,40.467,8.502,True,0.9289,0.4006,0,1,11.42,15.5,1.0839,950e503,0,300.0,16,16,True,,0,0,0,0,0,286,0,421,0,0,0.928916,0.400577,-1,144,8,15.2358,65eb7c9d9016
n3_chain_42248527,9,3,chain,10.0,2-3,0.0,0.55,wm_planner,ok,22.6,55.9,43.877,15.512,True,0.9254,0.4159,0,2,17.693,18.2,1.2418,950e503,2,300.0,16,11,True,,0,0,0,0,0,326,0,519,0,0,0.925447,0.415861,-1,192,10,14.9249,65eb7c9d9016
n3_chain_a7397022,2,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,20.2,53.3,39.05,16.926,True,0.9238,0.3215,0,2,14.181,16.8,1.2024,950e503,2,300.0,16,16,True,,0,0,0,0,0,216,0,493,0,0,0.92382,0.32146,-1,176,21,12.3811,65eb7c9d9016
n3_chain_14673a2c,5,3,chain,10.0,2-3,1.0,0.55,lower_bound,ok,13.5,,,,,,,,,0.0,13.5,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_14673a2c,5,3,chain,10.0,2-3,1.0,0.55,sequential,ok,26.6,53.7,27.112,27.1,True,0.8337,0.412,0,,0.014,13.5,1.9704,950e503,0,300.0,,,,,,,,,,,,,0,0,0.833749,0.411951,-1,,,,65eb7c9d9016
n3_chain_14673a2c,5,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,15.9,41.0,30.22,12.345,True,0.9316,0.331,0,1,8.656,13.5,1.1778,950e503,0,300.0,16,12,False,,0,0,0,0,0,204,0,374,0,0,0.931621,0.331015,-1,136,21,12.9686,65eb7c9d9016
n3_chain_cfee2584,3,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,18.7,52.3,39.965,15.144,True,0.9222,0.433,0,2,13.394,15.5,1.2065,950e503,2,300.0,16,16,False,,0,0,0,0,0,286,0,483,0,0,0.922151,0.43304,-1,160,9,13.4008,65eb7c9d9016
n3_chain_cfee2584,3,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,16.8,46.1,40.467,8.502,True,0.9289,0.4006,0,0,14.426,15.5,1.0839,950e503,1,300.0,16,16,True,,0,0,0,0,0,286,0,421,0,0,0.928916,0.400577,-1,144,9,15.2358,65eb7c9d9016
n3_chain_1e0f2d7c,6,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,12.2,33.7,28.592,5.68,True,0.9222,0.4399,0,1,6.567,10.3,1.1845,950e503,1,300.0,16,16,True,,0,0,0,0,0,185,0,293,0,0,0.922156,0.43991,-1,112,4,15.0,65eb7c9d9016
n3_chain_14673a2c,5,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,15.4,39.7,29.38,11.655,True,0.9261,0.331,0,0,9.085,13.5,1.1407,950e503,1,300.0,16,14,True,,0,0,0,0,0,206,0,361,0,0,0.926097,0.331015,-1,136,12,12.3766,65eb7c9d9016
n3_chain_94297566,8,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,11.5,24.4,20.371,3.131,True,0.9338,0.326,0,0,4.41,11.0,1.0455,950e503,2,300.0,16,16,True,,0,0,0,0,0,161,20,200,0,0,0.933798,0.326049,-1,104,0,13.0238,65eb7c9d9016
n3_chain_1e0f2d7c,6,3,chain,10.0,2-3,1.0,0.55,lower_bound,ok,10.3,,,,,,,,,0.0,10.3,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_1e0f2d7c,6,3,chain,10.0,2-3,1.0,0.55,sequential,ok,26.2,51.1,25.815,24.9,True,0.7197,0.5198,0,,0.017,10.3,2.5437,950e503,0,300.0,,,,,,,,,,,,,0,0,0.719658,0.519761,-1,,,,65eb7c9d9016
n3_chain_1e0f2d7c,6,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,11.7,31.5,27.661,4.219,True,0.9269,0.5138,0,2,7.521,10.3,1.1359,950e503,0,300.0,16,16,True,,0,0,0,0,0,205,0,271,0,0,0.926871,0.513826,-1,104,4,17.6797,65eb7c9d9016
n3_chain_94297566,8,3,chain,10.0,2-3,1.0,0.55,lower_bound,ok,11.0,,,,,,,,,0.0,11.0,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_94297566,8,3,chain,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.0,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_94297566,8,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,11.5,24.4,20.372,3.129,True,0.9338,0.326,0,0,5.849,11.0,1.0455,950e503,0,300.0,16,16,True,,0,0,0,0,0,161,20,200,0,0,0.933798,0.326049,-1,104,0,13.0238,65eb7c9d9016
n3_chain_94297566,8,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,11.5,24.4,20.371,3.131,True,0.9338,0.326,0,0,5.836,11.0,1.0455,950e503,1,300.0,16,16,True,,0,0,0,0,0,161,20,200,0,0,0.933798,0.326049,-1,104,0,13.0238,65eb7c9d9016
n3_chain_14673a2c,5,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,15.4,39.7,29.38,11.655,True,0.9261,0.331,0,0,10.883,13.5,1.1407,950e503,2,300.0,16,12,True,,0,0,0,0,0,206,0,361,0,0,0.926097,0.331015,-1,136,17,12.3766,65eb7c9d9016
n3_chain_1e0f2d7c,6,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,12.4,32.3,28.15,4.582,True,0.9446,0.5138,0,1,8.711,10.3,1.2039,950e503,2,300.0,16,16,True,,0,0,0,0,0,212,0,279,0,0,0.94457,0.513826,-1,112,3,18.7489,65eb7c9d9016
n3_chain_21cdff31,7,3,chain,10.0,2-3,1.0,0.55,lower_bound,ok,14.6,,,,,,,,,0.0,14.6,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_21cdff31,7,3,chain,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,14.6,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_21cdff31,7,3,chain,10.0,2-3,1.0,0.55,wm_planner,ok,16.1,45.0,34.19,12.186,True,0.9313,0.33,0,0,10.274,14.6,1.1027,950e503,0,300.0,16,13,True,,0,0,0,0,0,260,0,406,0,0,0.931292,0.330023,-1,144,17,14.3653,65eb7c9d9016
n3_chain_50152bd4,0,3,chain,10.0,4-6,0.0,0.55,lower_bound,ok,13.2,,,,,,,,,0.0,13.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n3_chain_50152bd4,0,3,chain,10.0,4-6,0.0,0.55,sequential,ok,26.6,59.4,26.792,32.8,True,1.5213,0.3954,0,,0.014,13.2,2.0152,950e503,0,300.0,,,,,,,,,,,,,0,0,1.521339,0.395398,-1,,,,65eb7c9d9016
n3_chain_50152bd4,0,3,chain,10.0,4-6,0.0,0.55,wm_planner,ok,14.4,33.1,27.859,6.1,True,1.6086,0.332,0,1,7.256,13.2,1.0909,950e503,0,300.0,16,16,True,,0,0,0,0,0,221,0,291,0,0,1.60856,0.331964,-1,128,2,12.0,65eb7c9d9016
