uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_evals,n_stalled_evals,max_accel,phys_fp
n3_fork_fda28410,5,3,fork,12.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,41.0,29.077,12.896,False,1.9714,0.3415,0,0,5.627,12.6,1.5079,88755d1,2,300.0,16,16,True,deadlock: no team progress,4,2,0,2,0,216,113,160,0,9.374,34f7729fcabc
n3_fork_3f165d1d,2,3,fork,12.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,28.0,66.5,45.483,25.087,False,0.9648,0.3203,0,2,10.043,19.9,1.407,88755d1,2,300.0,16,16,True,deadlock: no team progress,3,3,0,0,0,253,98,232,0,9.9821,34f7729fcabc
n3_fork_2184f449,6,3,fork,12.0,4-6,0.0,0.55,lower_bound,ok,18.9,,,,,,,,,0.0,18.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_2184f449,6,3,fork,12.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,18.9,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_2184f449,6,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,20.6,51.0,47.164,8.278,True,2.1757,0.3242,0,2,6.238,18.9,1.0899,88755d1,0,300.0,16,15,True,,5,3,0,2,0,357,60,176,0,10.4001,34f7729fcabc
n3_fork_2184f449,6,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,20.8,51.2,47.213,8.422,True,2.1757,0.3242,0,2,5.183,18.9,1.1005,88755d1,1,300.0,16,16,True,,5,3,0,2,0,356,60,176,0,10.4001,34f7729fcabc
n3_fork_952ff602,8,3,fork,12.0,4-6,0.0,0.55,lower_bound,ok,14.6,,,,,,,,,0.0,14.6,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_952ff602,8,3,fork,12.0,4-6,0.0,0.55,sequential,ok,30.5,62.9,32.995,32.4,True,0.8144,0.4111,0,,0.015,14.6,2.089,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_952ff602,8,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,15.9,39.7,33.384,9.243,True,1.5536,0.3493,0,0,4.135,14.6,1.089,88755d1,0,300.0,16,16,True,,6,3,0,3,0,247,74,136,0,10.1522,34f7729fcabc
n3_fork_952ff602,8,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,15.7,39.5,33.274,9.128,True,1.5536,0.3457,0,0,4.19,14.6,1.0753,88755d1,1,300.0,16,16,True,,6,3,0,3,0,243,74,136,0,10.1522,34f7729fcabc
n3_fork_24633a0d,7,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,17.0,42.0,37.995,6.516,True,0.8634,0.3202,0,2,4.625,15.3,1.1111,88755d1,2,300.0,16,15,False,,5,3,0,2,0,230,30,144,0,9.2208,34f7729fcabc
n3_fork_24633a0d,7,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,17.7,45.6,38.233,9.919,True,0.9225,0.4224,0,4,5.075,15.3,1.1569,88755d1,1,300.0,16,13,False,,7,3,0,4,0,231,48,152,0,7.0385,34f7729fcabc
n3_fork_2184f449,6,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,20.8,51.2,47.213,8.422,True,2.1757,0.3242,0,2,5.495,18.9,1.1005,88755d1,2,300.0,16,16,True,,5,3,0,2,0,356,60,176,0,10.4001,34f7729fcabc
n3_fork_fe0307a7,9,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,16.0,41.1,42.069,2.256,True,2.1406,0.3282,0,0,4.578,15.7,1.0191,88755d1,1,300.0,16,16,False,,4,3,0,1,0,315,6,136,0,10.304,34f7729fcabc
n3_fork_78a9f7da,0,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,15.2,,,,,,,,,0.0,15.2,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_78a9f7da,0,3,fork,12.0,4-6,1.0,0.55,sequential,ok,32.8,61.2,34.629,28.4,True,1.1323,0.421,0,,0.016,15.2,2.1579,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_78a9f7da,0,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,15.9,38.5,36.732,4.444,True,1.1464,0.3406,0,0,4.432,15.2,1.0461,88755d1,0,300.0,16,16,True,,5,2,0,3,0,236,0,136,0,10.283,34f7729fcabc
n3_fork_24633a0d,7,3,fork,12.0,4-6,0.0,0.55,lower_bound,ok,15.3,,,,,,,,,0.0,15.3,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_24633a0d,7,3,fork,12.0,4-6,0.0,0.55,sequential,ok,33.2,62.8,34.456,29.6,True,0.77,0.3476,0,,0.022,15.3,2.1699,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_24633a0d,7,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,18.3,42.4,37.531,7.291,True,0.9096,0.3202,0,3,6.511,15.3,1.1961,88755d1,0,300.0,16,13,True,,4,3,0,1,0,231,30,160,0,9.9325,34f7729fcabc
n3_fork_952ff602,8,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,15.7,39.5,33.274,9.128,True,1.5536,0.3457,0,0,5.745,14.6,1.0753,88755d1,2,300.0,16,16,True,,6,3,0,3,0,243,74,136,0,10.1522,34f7729fcabc
n3_fork_8fd23b35,1,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,17.8,,,,,,,,,0.0,17.8,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_8fd23b35,1,3,fork,12.0,4-6,1.0,0.55,sequential,ok,30.2,53.2,32.041,23.0,True,1.5,0.3525,0,,0.016,17.8,1.6966,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_8fd23b35,1,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,30.7,16.145,15.375,False,2.7704,0.338,0,0,3.165,17.8,0.9551,88755d1,0,300.0,16,13,True,deadlock: no team progress,3,2,0,1,0,104,137,144,0,7.7394,34f7729fcabc
n3_fork_fe0307a7,9,3,fork,12.0,4-6,0.0,0.55,lower_bound,ok,15.7,,,,,,,,,0.0,15.7,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_fe0307a7,9,3,fork,12.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,15.7,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_fe0307a7,9,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,16.0,41.4,42.118,2.474,True,1.9608,0.3304,0,0,6.235,15.7,1.0191,88755d1,0,300.0,16,16,True,,5,3,0,2,0,319,6,136,0,10.304,34f7729fcabc
n3_fork_fe0307a7,9,3,fork,12.0,4-6,0.0,0.55,wm_planner,ok,16.0,41.9,42.108,2.997,True,1.9608,0.3304,0,0,6.28,15.7,1.0191,88755d1,2,300.0,16,16,True,,6,3,0,3,0,319,12,136,0,10.304,34f7729fcabc
n3_fork_8fd23b35,1,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,30.8,16.267,15.33,False,2.7704,0.338,0,0,3.038,17.8,0.9551,88755d1,1,300.0,16,14,True,deadlock: no team progress,4,2,0,2,0,115,137,144,0,4.7526,34f7729fcabc
n3_fork_8fd23b35,1,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,30.8,16.263,15.331,False,2.7704,0.338,0,0,3.087,17.8,0.9551,88755d1,2,300.0,16,13,True,deadlock: no team progress,4,2,0,2,0,115,137,144,0,4.7526,34f7729fcabc
n3_fork_78a9f7da,0,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,16.0,37.7,36.125,4.123,True,1.2174,0.3948,0,3,6.012,15.2,1.0526,88755d1,1,300.0,16,16,True,,7,3,0,4,0,236,1,136,0,7.1045,34f7729fcabc
n3_fork_78a9f7da,0,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,15.8,37.8,35.865,4.419,True,1.2297,0.3406,0,1,6.018,15.2,1.0395,88755d1,2,300.0,16,16,True,,6,2,0,4,0,234,0,136,0,5.5469,34f7729fcabc
n3_fork_3eecbd64,2,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,14.9,,,,,,,,,0.0,14.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_3eecbd64,2,3,fork,12.0,4-6,1.0,0.55,sequential,ok,41.7,84.1,44.397,42.4,True,1.0562,0.3434,0,,0.02,14.9,2.7987,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_3eecbd64,2,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,54.2,45.922,11.62,False,0.9418,0.3202,0,4,6.231,14.9,1.4765,88755d1,0,300.0,16,16,True,deadlock: no team progress,4,3,0,1,0,242,0,184,0,9.9821,34f7729fcabc
n3_fork_3eecbd64,2,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,54.9,44.492,13.479,False,0.9767,0.3205,0,4,6.254,14.9,1.5436,88755d1,1,300.0,16,16,True,deadlock: no team progress,4,2,0,2,0,282,15,192,0,9.9812,34f7729fcabc
n3_fork_e69a9798,3,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,19.3,46.7,36.812,12.196,True,0.7202,0.4316,0,4,5.649,16.8,1.1488,88755d1,2,300.0,16,16,True,,4,3,0,1,0,229,2,168,0,9.9384,34f7729fcabc
n3_fork_3eecbd64,2,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,57.1,44.931,15.319,False,0.9612,0.32,0,6,6.501,14.9,1.5436,88755d1,2,300.0,16,16,True,deadlock: no team progress,4,3,0,1,0,235,29,192,0,10.2752,34f7729fcabc
n3_fork_e69a9798,3,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,16.8,,,,,,,,,0.0,16.8,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_e69a9798,3,3,fork,12.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,16.8,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_e69a9798,3,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,41.1,15.433,25.907,False,0.7001,0.408,0,2,6.067,16.8,0.9524,88755d1,0,300.0,16,16,True,deadlock: no team progress,2,2,0,0,0,260,41,136,0,9.6822,34f7729fcabc
n3_fork_733551e9,4,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,42.0,18.608,26.494,False,0.7002,0.4098,0,0,5.089,17.8,0.7865,88755d1,2,300.0,16,16,True,deadlock: no team progress,1,0,0,0,1,197,195,120,0,6.2875,34f7729fcabc
n3_fork_4b6a493b,5,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,48.2,33.235,17.052,False,1.1038,0.3218,0,2,4.977,14.9,1.4094,88755d1,2,300.0,16,14,True,deadlock: no team progress,2,1,0,1,0,190,131,176,0,8.5021,34f7729fcabc
n3_fork_733551e9,4,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,42.0,18.608,26.494,False,0.7002,0.4098,0,0,6.088,17.8,0.7865,88755d1,1,300.0,16,16,True,deadlock: no team progress,1,0,0,0,1,197,195,120,0,6.2875,34f7729fcabc
n3_fork_e69a9798,3,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,41.6,15.635,26.238,False,0.7001,0.6471,0,2,7.669,16.8,0.9524,88755d1,1,300.0,16,16,True,deadlock: no team progress,4,2,0,1,1,248,21,136,0,8.5861,34f7729fcabc
n3_fork_733551e9,4,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,17.8,,,,,,,,,0.0,17.8,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_733551e9,4,3,fork,12.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,17.8,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_733551e9,4,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,42.0,18.781,26.349,False,0.7002,0.4098,0,0,7.355,17.8,0.7865,88755d1,0,300.0,16,16,True,deadlock: no team progress,1,0,0,0,1,198,194,120,0,8.2397,34f7729fcabc
n3_fork_066e5a92,6,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,19.0,,,,,,,,,0.0,19.0,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_066e5a92,6,3,fork,12.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,19.0,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_066e5a92,6,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,22.3,61.2,61.557,6.474,True,0.9245,0.3213,0,2,6.936,19.0,1.1737,88755d1,0,300.0,16,14,False,,5,3,0,2,0,393,0,192,0,8.1541,34f7729fcabc
n3_fork_dd34b5ef,8,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,14.3,36.2,33.033,6.022,True,1.5536,0.3493,0,1,3.796,13.1,1.0916,88755d1,1,300.0,16,16,True,,6,3,0,3,0,244,43,128,0,8.7597,34f7729fcabc
n3_fork_dd34b5ef,8,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,14.3,36.2,33.033,6.022,True,1.5536,0.3493,0,1,3.808,13.1,1.0916,88755d1,2,300.0,16,16,True,,6,3,0,3,0,244,43,128,0,8.7597,34f7729fcabc
n3_fork_09b01bcb,7,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,15.9,42.7,36.133,9.188,True,0.7781,0.3201,0,3,4.63,13.9,1.1439,88755d1,2,300.0,16,16,False,,6,3,0,3,0,194,31,136,0,7.4768,34f7729fcabc
n3_fork_dd34b5ef,8,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,13.1,,,,,,,,,0.0,13.1,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_dd34b5ef,8,3,fork,12.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.1,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_dd34b5ef,8,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,14.4,36.3,33.08,6.096,True,1.5536,0.3493,0,0,4.282,13.1,1.0992,88755d1,0,300.0,16,16,True,,6,3,0,3,0,244,43,128,0,8.7597,34f7729fcabc
n3_fork_09b01bcb,7,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,16.6,45.1,37.377,10.502,True,0.9212,0.4319,0,0,5.137,13.9,1.1942,88755d1,1,300.0,16,13,True,,4,2,0,2,0,199,17,144,0,9.1573,34f7729fcabc
n3_fork_8fa03ab0,9,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,15.9,,,,,,,,,0.0,15.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_8fa03ab0,9,3,fork,12.0,4-6,1.0,0.55,sequential,ok,28.5,62.4,29.088,33.9,True,1.1076,0.4071,0,,0.014,15.9,1.7925,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_8fa03ab0,9,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,17.6,38.1,31.861,7.714,True,0.7028,0.32,0,3,4.1,15.9,1.1069,88755d1,0,300.0,16,15,False,,6,2,1,3,0,206,38,152,0,7.4372,34f7729fcabc
n3_fork_09b01bcb,7,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,13.9,,,,,,,,,0.0,13.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_09b01bcb,7,3,fork,12.0,4-6,1.0,0.55,sequential,ok,31.4,60.2,32.89,28.8,True,1.2257,0.3476,0,,0.015,13.9,2.259,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_09b01bcb,7,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,50.3,26.392,25.945,False,0.7001,0.3349,0,2,5.984,13.9,1.3669,88755d1,0,300.0,16,15,True,deadlock: no team progress,5,2,0,2,1,340,27,160,0,9.2348,34f7729fcabc
n3_fork_8fa03ab0,9,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,17.4,38.8,34.384,6.311,True,0.9234,0.3328,0,3,5.177,15.9,1.0943,88755d1,1,300.0,16,15,True,,7,3,0,4,0,209,29,152,0,9.0604,34f7729fcabc
n3_fork_4b6a493b,5,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,50.5,26.554,26.406,False,0.7001,0.3456,0,2,10.602,14.9,1.2752,88755d1,1,300.0,16,14,True,deadlock: no team progress,4,2,0,2,0,367,20,160,0,8.4824,34f7729fcabc
n3_fork_8fa03ab0,9,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,17.6,38.8,33.449,7.095,True,0.9237,0.32,0,1,5.48,15.9,1.1069,88755d1,2,300.0,16,16,True,,5,3,0,2,0,188,28,152,0,8.1972,34f7729fcabc
n3_fork_066e5a92,6,3,fork,12.0,4-6,1.0,0.55,wm_planner,ok,22.7,62.7,63.804,6.07,True,0.9211,0.3221,0,2,9.859,19.0,1.1947,88755d1,2,300.0,16,16,True,,7,3,0,4,0,419,0,192,0,7.0547,34f7729fcabc
n3_fork_4b6a493b,5,3,fork,12.0,4-6,1.0,0.55,lower_bound,ok,14.9,,,,,,,,,0.0,14.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_4b6a493b,5,3,fork,12.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,14.9,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_4b6a493b,5,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,53.9,28.287,28.383,False,0.7002,0.3274,0,1,10.922,14.9,1.3423,88755d1,0,300.0,16,15,True,deadlock: no team progress,5,2,0,3,0,396,18,168,0,5.6119,34f7729fcabc
n3_fork_12409f65,0,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,47.5,38.053,12.258,False,0.9692,0.3224,0,1,5.323,14.7,1.4286,88755d1,1,300.0,16,15,True,deadlock: no team progress,4,3,0,1,0,252,99,176,0,10.4687,34f7729fcabc
n3_fork_12409f65,0,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,47.2,37.415,12.5,False,0.9692,0.3021,0,2,5.28,14.7,1.4286,88755d1,2,300.0,16,12,True,deadlock: no team progress,6,3,0,3,0,238,98,176,0,10.4687,34f7729fcabc
n3_fork_190e8c54,1,3,fork,12.0,6-8,0.0,0.55,lower_bound,ok,17.3,,,,,,,,,0.0,17.3,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_190e8c54,1,3,fork,12.0,6-8,0.0,0.55,sequential,ok,40.9,86.7,43.542,45.8,True,1.8108,0.3994,0,,0.03,17.3,2.3642,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_190e8c54,1,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,53.7,39.813,16.224,False,2.0645,0.3311,0,1,5.668,17.3,1.3295,88755d1,0,300.0,16,16,True,deadlock: no team progress,6,3,0,3,0,283,138,192,0,7.8249,34f7729fcabc
n3_fork_12409f65,0,3,fork,12.0,6-8,0.0,0.55,lower_bound,ok,14.7,,,,,,,,,0.0,14.7,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_12409f65,0,3,fork,12.0,6-8,0.0,0.55,sequential,ok,36.7,71.6,39.437,34.9,True,1.1519,0.3839,0,,0.025,14.7,2.4966,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_12409f65,0,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,47.9,37.55,13.077,False,0.9821,0.3224,0,1,7.334,14.7,1.4286,88755d1,0,300.0,16,11,False,deadlock: no team progress,5,3,0,2,0,250,103,176,0,10.4507,34f7729fcabc
n3_fork_70121fa8,2,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,57.0,18.868,41.276,False,0.9267,0.2895,0,1,4.545,17.0,1.1176,88755d1,2,300.0,16,0,,deadlock: no team progress,0,0,0,0,0,118,322,160,0,3.0,34f7729fcabc
n3_fork_066e5a92,6,3,fork,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,24.0,65.2,38.678,30.249,False,0.7001,0.3218,0,1,13.126,19.0,1.2632,88755d1,1,300.0,16,16,True,deadlock: no team progress,9,2,0,2,5,509,4,200,0,9.0861,34f7729fcabc
n3_fork_190e8c54,1,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,58.5,42.532,18.697,False,1.567,0.3311,0,2,6.038,17.3,1.4451,88755d1,1,300.0,16,16,True,deadlock: no team progress,3,2,0,1,0,301,133,208,0,8.4037,34f7729fcabc
n3_fork_70121fa8,2,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,51.0,18.605,35.496,False,0.7001,0.2895,0,1,5.634,17.0,1.0,88755d1,1,300.0,16,0,,deadlock: no team progress,1,0,0,0,1,188,278,144,0,7.0743,34f7729fcabc
n3_fork_b11e9659,3,3,fork,12.0,6-8,0.0,0.55,lower_bound,ok,18.8,,,,,,,,,0.0,18.8,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_b11e9659,3,3,fork,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,18.8,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_b11e9659,3,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,51.7,26.636,26.002,False,1.7458,0.3688,0,0,4.638,18.8,1.1702,88755d1,0,300.0,16,16,True,deadlock: no team progress,6,2,0,4,0,183,234,184,0,4.1084,34f7729fcabc
n3_fork_70121fa8,2,3,fork,12.0,6-8,0.0,0.55,lower_bound,ok,17.0,,,,,,,,,0.0,17.0,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_70121fa8,2,3,fork,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,17.0,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_70121fa8,2,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,51.0,18.131,35.89,False,0.7001,0.2895,0,1,6.6,17.0,1.0,88755d1,0,300.0,16,0,,deadlock: no team progress,1,0,0,0,1,183,281,144,0,7.0743,34f7729fcabc
n3_fork_190e8c54,1,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,53.7,40.058,16.026,False,2.0058,0.3463,0,1,7.84,17.3,1.3295,88755d1,2,300.0,16,16,True,deadlock: no team progress,5,3,0,2,0,281,116,192,0,10.293,34f7729fcabc
n3_fork_b11e9659,3,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,51.6,26.83,25.71,False,1.7458,0.3688,0,1,6.954,18.8,1.1702,88755d1,1,300.0,16,16,True,deadlock: no team progress,5,2,0,3,0,185,231,184,0,4.7902,34f7729fcabc
n3_fork_b11e9659,3,3,fork,12.0,6-8,0.0,0.55,wm_planner,ok,20.4,49.5,35.622,16.372,True,1.7458,0.3766,0,2,6.286,18.8,1.0851,88755d1,2,300.0,16,16,True,,9,3,0,6,0,255,139,176,0,4.7902,34f7729fcabc
n3_fork_51df4595,5,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,36.0,10.527,27.228,False,1.9814,0.3252,0,1,4.64,16.2,0.7407,88755d1,2,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,75,269,104,0,3.0,34f7729fcabc
n3_fork_51df4595,5,3,fork,12.0,6-8,0.0,0.55,lower_bound,ok,16.2,,,,,,,,,0.0,16.2,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_51df4595,5,3,fork,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,16.2,,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_51df4595,5,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,59.0,30.822,31.056,False,1.0238,0.3206,0,2,5.585,16.2,1.5432,88755d1,0,300.0,16,16,True,deadlock: no team progress,4,2,0,2,0,221,293,208,0,10.0205,34f7729fcabc
n3_fork_51df4595,5,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,60.1,31.131,31.842,False,0.921,0.3206,0,2,4.936,16.2,1.5432,88755d1,1,300.0,16,16,True,deadlock: no team progress,2,1,0,1,0,214,293,208,0,5.8242,34f7729fcabc
n3_fork_619056a2,6,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,15.0,45.0,19.393,28.839,False,1.4785,0.3103,0,0,4.539,14.8,1.0135,88755d1,2,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,134,276,128,0,3.0,34f7729fcabc
n3_fork_6974c4d1,4,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,28.0,59.5,42.108,20.079,False,1.0581,0.3288,0,3,6.91,22.9,1.2227,88755d1,2,300.0,16,16,True,deadlock: no team progress,5,3,0,2,0,275,101,232,0,9.9259,34f7729fcabc
n3_fork_ed07b89d,7,3,fork,12.0,6-8,0.0,0.55,lower_bound,ok,18.7,,,,,,,,,0.0,18.7,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_ed07b89d,7,3,fork,12.0,6-8,0.0,0.55,sequential,ok,39.9,80.6,42.244,40.7,True,3.3855,0.3499,0,,0.019,18.7,2.1337,88755d1,0,300.0,,,,,,,,,,,,,,,34f7729fcabc
n3_fork_ed07b89d,7,3,fork,12.0,6-8,0.0,0.55,wm_planner,ok,23.1,46.9,43.787,6.156,True,0.9209,0.3211,0,3,5.408,18.7,1.2353,88755d1,0,300.0,16,12,True,,6,3,0,3,0,272,1,200,0,10.2558,34f7729fcabc
n3_fork_619056a2,6,3,fork,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,15.0,45.0,20.2,28.167,False,0.8242,0.3103,0,1,5.943,14.8,1.0135,88755d1,1,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,133,271,128,0,3.0,34f7729fcabc
