uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_free_steps_calls,n_agent_violations,n_obstacle_violations,min_agent_clearance,min_obstacle_clearance,first_violation_t,n_evals,n_stalled_evals,n_replans,n_replans_over_1s,replan_ms_median,replan_ms_p90,replan_ms_max,max_accel,phys_fp
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,sequential,ok,17.5,27.4,17.875,9.9,True,5.0304,0.4259,0,,0.003,9.9,1.7677,b6767bd,0,300.0,,,,,,,,,,,,,0,0,5.030359,0.425879,-1,,,,,,,,,65eb7c9d9016
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.3,18.6,18.64,0.817,True,3.9998,0.3291,0,1,1.639,9.9,1.0404,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,143,0,162,0,0,3.999831,0.329137,-1,96,0,11,0,112.895,229.96,521.41,15.4873,65eb7c9d9016
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.3,18.7,18.767,0.812,True,3.9535,0.3226,0,0,1.694,9.9,1.0404,b6767bd,1,300.0,16,12,True,,0,0,0,0,0,150,0,163,0,0,3.953524,0.322559,-1,96,6,11,0,118.631,234.803,526.668,14.4404,65eb7c9d9016
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.3,18.8,18.77,0.912,True,3.9535,0.3334,0,1,1.739,9.9,1.0404,b6767bd,2,300.0,16,13,False,,0,0,0,0,0,147,0,164,0,0,3.953524,0.333439,-1,96,3,11,0,120.305,254.927,541.574,14.4404,65eb7c9d9016
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,12.5,,,,,,,,,0.0,12.5,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.5,,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,28.0,7.601,21.666,False,0.7002,0.3225,0,1,3.419,12.5,1.12,b6767bd,0,300.0,16,7,True,deadlock: no team progress,0,0,0,0,0,85,0,280,0,0,0.700223,0.322548,-1,120,109,14,0,187.792,314.158,640.027,16.3782,65eb7c9d9016
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,28.0,7.601,21.666,False,0.7002,0.3225,0,1,3.428,12.5,1.12,b6767bd,1,300.0,16,10,True,deadlock: no team progress,0,0,0,0,0,80,0,280,0,0,0.700223,0.322548,-1,120,107,14,0,186.046,315.368,649.307,16.3782,65eb7c9d9016
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,13.0,26.0,7.498,19.752,False,0.7002,0.3361,0,1,3.165,12.5,1.04,b6767bd,2,300.0,16,7,True,deadlock: no team progress,0,0,0,0,0,102,0,260,0,0,0.700204,0.336089,-1,112,102,13,0,178.462,311.532,633.901,12.0,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,8.9,,,,,,,,,0.0,8.9,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,sequential,ok,14.0,21.4,13.702,7.4,True,2.2414,0.4604,0,,0.003,8.9,1.573,b6767bd,0,300.0,,,,,,,,,,,,,0,0,2.241413,0.460442,-1,,,,,,,,,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.6,17.6,14.824,2.95,True,0.7978,0.4341,0,0,1.696,8.9,1.0787,b6767bd,0,300.0,16,10,True,,0,0,0,0,0,101,0,152,0,0,0.797786,0.434118,-1,88,15,10,0,123.695,282.441,540.87,15.3493,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.6,17.6,14.824,2.95,True,0.7978,0.4341,0,0,1.719,8.9,1.0787,b6767bd,1,300.0,16,13,True,,0,0,0,0,0,101,0,152,0,0,0.797786,0.434118,-1,88,10,10,0,132.241,277.389,537.606,15.3493,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.6,17.4,14.918,2.68,True,0.7975,0.4341,0,0,1.766,8.9,1.0787,b6767bd,2,300.0,16,11,True,,0,0,0,0,0,108,0,150,0,0,0.797463,0.434118,-1,88,10,10,0,147.172,270.93,528.877,15.3493,65eb7c9d9016
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,13.6,,,,,,,,,0.0,13.6,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,sequential,ok,18.3,31.9,17.87,13.6,True,0.9635,0.3519,0,,0.003,13.6,1.3456,b6767bd,0,300.0,,,,,,,,,,,,,0,0,0.963496,0.351859,-1,,,,,,,,,65eb7c9d9016
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.6,28.1,20.025,8.314,True,0.9295,0.3499,0,1,2.507,13.6,1.0735,b6767bd,0,300.0,16,8,True,,0,0,0,0,0,151,0,249,0,0,0.929545,0.349856,-1,128,21,15,0,170.518,256.484,454.839,14.2112,65eb7c9d9016
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.6,28.1,19.946,8.374,True,0.9295,0.3499,0,1,2.531,13.6,1.0735,b6767bd,1,300.0,16,9,True,,0,0,0,0,0,149,0,249,0,0,0.929545,0.349856,-1,128,13,15,0,160.425,239.626,430.07,12.0,65eb7c9d9016
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.6,28.1,20.025,8.314,True,0.9295,0.3499,0,1,2.562,13.6,1.0735,b6767bd,2,300.0,16,9,True,,0,0,0,0,0,151,0,249,0,0,0.929545,0.349856,-1,128,15,15,0,169.804,246.9,440.697,14.2112,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,7.5,,,,,,,,,0.0,7.5,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,sequential,ok,12.1,19.6,12.419,7.5,True,3.3213,0.3895,0,,0.003,7.5,1.6133,b6767bd,0,300.0,,,,,,,,,,,,,0,0,3.321285,0.389456,-1,,,,,,,,,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.4,13.7,12.985,1.378,True,0.9232,0.4368,0,1,1.267,7.5,1.12,b6767bd,0,300.0,16,12,True,,0,0,0,0,0,93,0,121,0,0,0.923243,0.436831,-1,80,12,9,0,112.527,235.48,448.763,13.8369,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.7,13.6,13.571,0.754,True,0.921,0.4316,0,1,1.285,7.5,1.16,b6767bd,1,300.0,16,10,False,,0,0,0,0,0,100,0,120,0,0,0.921005,0.43164,-1,80,18,9,0,112.799,239.583,446.394,15.1043,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.8,15.1,13.562,2.309,True,0.9439,0.4341,0,0,1.424,7.5,1.1733,b6767bd,2,300.0,16,12,True,,0,0,0,0,0,66,0,135,0,0,0.943911,0.434059,-1,80,16,9,0,138.215,249.074,444.982,12.208,65eb7c9d9016
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,8.1,,,,,,,,,0.0,8.1,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,sequential,ok,16.1,24.1,16.219,8.0,True,0.9172,0.393,0,,0.003,8.1,1.9877,b6767bd,0,300.0,,,,,,,,,,,,,0,0,0.917168,0.393008,-1,,,,,,,,,65eb7c9d9016
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.3,17.5,17.045,0.993,True,0.973,0.3385,0,0,1.679,8.1,1.1481,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,132,0,151,0,0,0.972973,0.338469,-1,88,16,10,0,133.709,255.11,535.027,12.2142,65eb7c9d9016
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.1,17.3,16.682,1.128,True,0.9314,0.3234,0,1,1.661,8.1,1.1235,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,121,0,149,0,0,0.93139,0.323412,-1,88,11,10,0,138.403,258.566,513.553,12.2142,65eb7c9d9016
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.3,17.5,17.021,1.013,True,0.973,0.3385,0,0,1.681,8.1,1.1481,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,131,0,151,0,0,0.972973,0.338469,-1,88,14,10,0,136.656,255.433,520.204,12.2142,65eb7c9d9016
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,13.7,,,,,,,,,0.0,13.7,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,sequential,ok,23.9,37.6,25.92,13.7,True,4.0179,0.3605,0,,0.006,13.7,1.7445,b6767bd,0,300.0,,,,,,,,,,,,,0,0,4.017949,0.360463,-1,,,,,,,,,65eb7c9d9016
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,14.6,25.6,26.189,1.905,True,0.9671,0.323,0,2,3.104,13.7,1.0657,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,208,0,236,0,0,0.967117,0.323035,-1,128,3,15,0,215.431,290.936,610.699,13.6747,65eb7c9d9016
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,13.9,27.7,28.363,2.145,True,0.9955,0.3348,0,1,3.369,13.7,1.0146,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,222,0,257,0,0,0.995505,0.334809,-1,120,0,14,0,265.865,296.058,606.506,13.6918,65eb7c9d9016
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,14.6,26.0,26.681,1.938,True,0.9326,0.3213,0,1,3.147,13.7,1.0657,b6767bd,2,300.0,16,16,False,,0,0,0,0,0,207,0,240,0,0,0.932639,0.321334,-1,128,7,15,0,220.295,293.537,616.409,12.8492,65eb7c9d9016
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,7.4,,,,,,,,,0.0,7.4,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,sequential,ok,10.8,17.5,9.359,6.7,True,2.6663,0.4744,0,,0.003,7.4,1.4595,b6767bd,0,300.0,,,,,,,,,,,,,0,0,2.666319,0.474415,-1,,,,,,,,,65eb7c9d9016
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,7.8,15.2,10.077,4.025,True,2.9794,0.4085,0,0,1.026,7.4,1.0541,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,82,0,124,0,0,2.97941,0.408465,-1,72,2,8,0,85.777,233.462,409.678,14.4171,65eb7c9d9016
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,7.8,15.0,9.942,4.025,True,2.9063,0.4085,0,0,1.003,7.4,1.0541,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,80,0,122,0,0,2.906343,0.408465,-1,72,1,8,0,86.79,228.786,399.748,13.5251,65eb7c9d9016
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,7.8,15.0,9.942,4.025,True,2.9063,0.4085,0,0,1.01,7.4,1.0541,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,80,0,122,0,0,2.906343,0.408465,-1,72,1,8,0,85.648,232.645,411.05,13.5251,65eb7c9d9016
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,sequential,ok,20.9,30.9,21.931,10.0,True,1.5755,0.3463,0,,0.003,10.9,1.9174,b6767bd,0,300.0,,,,,,,,,,,,,0,0,1.575519,0.346331,-1,,,,,,,,,65eb7c9d9016
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.7,21.9,22.276,1.06,True,1.2073,0.3203,0,0,2.429,10.9,1.0734,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,175,0,195,0,0,1.207297,0.320285,-1,104,1,12,0,194.477,294.607,563.816,12.0,65eb7c9d9016
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.9,22.4,22.152,1.693,True,1.0585,0.3203,0,0,2.547,10.9,1.0917,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,170,0,200,0,0,1.058482,0.320285,-1,104,6,12,0,218.7,273.266,558.907,12.0,65eb7c9d9016
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.9,22.7,22.645,1.548,True,1.2352,0.3203,0,0,2.653,10.9,1.0917,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,172,0,203,0,0,1.235199,0.320285,-1,104,5,12,0,210.364,281.716,582.276,12.0,65eb7c9d9016
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,11.0,,,,,,,,,0.0,11.0,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,sequential,ok,17.9,24.8,18.462,6.9,True,3.0808,0.3991,0,,0.005,11.0,1.6273,b6767bd,0,300.0,,,,,,,,,,,,,0,0,3.080849,0.399068,-1,,,,,,,,,65eb7c9d9016
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.8,19.1,19.303,0.72,True,3.8148,0.3201,0,0,1.922,11.0,1.0727,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,153,0,167,0,0,3.814791,0.320115,-1,104,0,12,0,117.046,248.687,602.463,12.0,65eb7c9d9016
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.8,19.1,19.342,0.723,True,3.8148,0.3201,0,0,1.813,11.0,1.0727,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,151,0,167,0,0,3.814791,0.320115,-1,104,0,12,0,113.99,233.636,537.783,12.0,65eb7c9d9016
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.8,19.0,19.3,0.633,True,3.9948,0.3201,0,0,1.72,11.0,1.0727,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,153,0,166,0,0,3.994832,0.320115,-1,104,0,12,0,102.872,221.234,531.149,12.5013,65eb7c9d9016
n2_chain_df59fd82,4,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,13.4,,,,,,,,,0.0,13.4,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_df59fd82,4,2,chain,8.0,6-8,0.0,0.55,sequential,ok,19.6,29.4,19.491,9.8,True,1.4824,0.3712,0,,0.005,13.4,1.4627,b6767bd,0,300.0,,,,,,,,,,,,,0,0,1.482436,0.371236,-1,,,,,,,,,65eb7c9d9016
n2_chain_df59fd82,4,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,14.7,25.2,23.094,2.877,True,0.7767,0.3248,0,2,3.055,13.4,1.097,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,158,0,220,0,0,0.776685,0.324759,-1,128,19,15,0,161.058,327.618,667.773,16.3828,65eb7c9d9016
n2_chain_df59fd82,4,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,14.7,25.3,23.219,2.873,True,0.9401,0.3248,0,1,2.827,13.4,1.097,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,153,0,221,0,0,0.940104,0.324759,-1,128,16,15,0,147.095,290.137,670.25,14.9654,65eb7c9d9016
n2_chain_df59fd82,4,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,14.7,25.2,23.226,2.767,True,0.9401,0.3248,0,1,2.743,13.4,1.097,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,159,0,220,0,0,0.940104,0.324759,-1,128,15,15,0,145.719,283.729,625.279,15.1448,65eb7c9d9016
n2_chain_cde36878,5,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,15.1,,,,,,,,,0.0,15.1,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_cde36878,5,2,chain,8.0,6-8,0.0,0.55,sequential,ok,18.3,30.7,18.873,12.4,True,3.2064,0.4004,0,,0.003,15.1,1.2119,b6767bd,0,300.0,,,,,,,,,,,,,0,0,3.206406,0.400435,-1,,,,,,,,,65eb7c9d9016
n2_chain_cde36878,5,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,15.9,28.4,19.137,10.159,True,3.211,0.3311,0,1,3.061,15.1,1.053,b6767bd,0,300.0,16,10,True,,0,0,0,0,0,151,0,260,0,0,3.210966,0.331063,-1,136,6,16,0,182.524,270.989,559.137,12.2553,65eb7c9d9016
n2_chain_cde36878,5,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,15.8,28.3,19.165,10.068,True,3.211,0.3311,0,0,3.023,15.1,1.0464,b6767bd,1,300.0,16,11,True,,0,0,0,0,0,153,0,259,0,0,3.210966,0.331063,-1,136,5,16,0,179.678,266.974,563.378,15.0647,65eb7c9d9016
n2_chain_cde36878,5,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,16.0,28.5,19.36,10.085,True,2.8622,0.324,0,1,3.043,15.1,1.0596,b6767bd,2,300.0,16,10,True,,0,0,0,0,0,155,0,261,0,0,2.862166,0.32402,-1,136,8,16,0,181.202,268.727,555.006,15.1187,65eb7c9d9016
n2_chain_07fc2cfc,6,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,9.2,,,,,,,,,0.0,9.2,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_07fc2cfc,6,2,chain,8.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,9.2,,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_07fc2cfc,6,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,10.0,19.9,15.6,4.586,True,0.9406,0.4438,0,1,1.878,9.2,1.087,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,107,0,175,0,0,0.940584,0.443769,-1,88,3,10,0,165.278,266.864,521.012,20.3829,65eb7c9d9016
n2_chain_07fc2cfc,6,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,10.7,18.5,14.75,3.946,True,0.9373,0.4525,0,0,1.834,9.2,1.163,b6767bd,1,300.0,16,16,False,,0,0,0,0,0,108,0,161,0,0,0.937283,0.452484,-1,96,1,11,0,158.129,235.403,511.886,14.3597,65eb7c9d9016
n2_chain_07fc2cfc,6,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,10.3,19.6,14.618,5.056,True,0.9244,0.436,0,1,1.866,9.2,1.1196,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,100,0,172,0,0,0.924389,0.436046,-1,96,1,11,0,151.922,246.425,526.29,12.0,65eb7c9d9016
n2_chain_197e59af,7,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,11.2,,,,,,,,,0.0,11.2,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_197e59af,7,2,chain,8.0,6-8,0.0,0.55,sequential,ok,17.0,23.1,17.728,6.1,True,1.2104,0.4176,0,,0.005,11.2,1.5179,b6767bd,0,300.0,,,,,,,,,,,,,0,0,1.210386,0.417566,-1,,,,,,,,,65eb7c9d9016
n2_chain_197e59af,7,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.9,18.3,18.338,1.135,True,0.929,0.3443,0,0,1.707,11.2,1.0625,b6767bd,0,300.0,16,11,True,,0,0,0,0,0,134,0,163,0,0,0.92899,0.344327,-1,104,14,12,0,119.522,199.126,463.214,14.2261,65eb7c9d9016
n2_chain_197e59af,7,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,12.1,18.9,18.614,1.495,True,0.9308,0.3443,0,0,1.681,11.2,1.0804,b6767bd,1,300.0,16,14,True,,0,0,0,0,0,133,0,169,0,0,0.930782,0.344327,-1,112,11,13,0,104.439,194.264,437.93,12.5809,65eb7c9d9016
n2_chain_197e59af,7,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,12.1,18.9,18.614,1.495,True,0.9308,0.3443,0,0,1.722,11.2,1.0804,b6767bd,2,300.0,16,13,True,,0,0,0,0,0,133,0,169,0,0,0.930782,0.344327,-1,112,16,13,0,109.192,197.806,450.957,12.5809,65eb7c9d9016
n2_chain_060a40ee,8,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,11.4,,,,,,,,,0.0,11.4,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_060a40ee,8,2,chain,8.0,6-8,0.0,0.55,sequential,ok,17.0,28.4,17.681,11.4,True,2.7248,0.4298,0,,0.003,11.4,1.4912,b6767bd,0,300.0,,,,,,,,,,,,,0,0,2.724842,0.429831,-1,,,,,,,,,65eb7c9d9016
n2_chain_060a40ee,8,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,12.0,19.6,17.864,2.829,True,2.0527,0.3487,0,1,1.849,11.4,1.0526,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,140,0,176,0,0,2.05271,0.348726,-1,104,4,12,0,128.065,229.391,495.926,12.0,65eb7c9d9016
n2_chain_060a40ee,8,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,12.0,19.6,17.859,2.833,True,2.0527,0.3487,0,1,1.87,11.4,1.0526,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,140,0,176,0,0,2.05271,0.348726,-1,104,13,12,0,131.346,226.849,490.054,12.0,65eb7c9d9016
n2_chain_060a40ee,8,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,12.0,19.6,17.864,2.829,True,2.0527,0.3487,0,1,1.911,11.4,1.0526,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,140,0,176,0,0,2.05271,0.348726,-1,104,5,12,0,132.924,230.591,498.051,12.0,65eb7c9d9016
n2_chain_55305e9e,9,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,7.7,,,,,,,,,0.0,7.7,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_55305e9e,9,2,chain,8.0,6-8,0.0,0.55,sequential,ok,12.6,20.2,11.065,7.6,True,3.3199,0.4194,0,,0.002,7.7,1.6364,b6767bd,0,300.0,,,,,,,,,,,,,0,0,3.319926,0.419432,-1,,,,,,,,,65eb7c9d9016
n2_chain_55305e9e,9,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,8.1,15.8,11.015,3.494,True,3.3199,0.3405,0,0,1.324,7.7,1.0519,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,87,0,126,0,0,3.319926,0.340472,-1,80,1,9,0,134.644,232.639,444.731,12.0,65eb7c9d9016
n2_chain_55305e9e,9,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,8.1,16.1,10.99,3.774,True,3.3199,0.3284,0,0,1.411,7.7,1.0519,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,83,0,129,0,0,3.319926,0.328422,-1,80,5,9,0,146.964,246.596,497.911,12.0,65eb7c9d9016
n2_chain_55305e9e,9,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,8.1,15.8,11.015,3.494,True,3.3199,0.3405,0,0,1.339,7.7,1.0519,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,87,0,126,0,0,3.319926,0.340472,-1,80,3,9,0,132.597,242.209,471.669,12.0,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,sequential,ok,19.9,29.2,20.714,9.3,True,4.1882,0.3532,0,,0.003,10.6,1.8774,b6767bd,0,300.0,,,,,,,,,,,,,0,0,4.188168,0.353246,-1,,,,,,,,,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,10.7,20.3,20.885,0.623,True,1.0011,0.3212,0,1,2.134,10.6,1.0094,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,164,0,179,0,0,1.001067,0.321248,-1,96,1,11,0,182.616,275.47,577.122,12.0,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,10.7,20.4,21.236,0.419,True,2.1051,0.3644,0,1,2.301,10.6,1.0094,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,172,0,180,0,0,2.105103,0.364368,-1,96,8,11,0,200.158,281.429,564.143,14.1918,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,10.8,20.6,21.203,0.649,True,2.1169,0.3649,0,0,2.261,10.6,1.0189,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,167,0,182,0,0,2.116927,0.364866,-1,96,6,11,0,197.297,270.237,565.222,13.8931,65eb7c9d9016
n2_chain_b44930f8,1,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,7.0,,,,,,,,,0.0,7.0,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_b44930f8,1,2,chain,8.0,6-8,1.0,0.55,sequential,ok,10.4,17.1,9.359,6.7,True,2.6663,0.4744,0,,0.002,7.0,1.4857,b6767bd,0,300.0,,,,,,,,,,,,,0,0,2.666319,0.474415,-1,,,,,,,,,65eb7c9d9016
