uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_free_steps_calls,n_agent_violations,n_obstacle_violations,min_agent_clearance,min_obstacle_clearance,first_violation_t,n_evals,n_stalled_evals,max_accel,phys_fp
n4_none_9618c740,3,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,16.0,47.7,47.72,4.11,True,1.1253,0.3485,0,3,16.265,15.1,1.0596,1cabda9,2,300.0,16,16,True,,6,4,0,2,0,333,0,1688,0,0,1.125279,0.348543,-1,136,0,7.2159,b414b4637808
n4_none_27eb8d4c,6,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,12.8,39.2,36.624,4.55,True,1.1279,0.3522,0,3,9.786,10.3,1.2427,1cabda9,2,300.0,16,16,True,,7,4,0,3,0,235,0,1329,0,0,1.12787,0.352239,-1,112,0,6.647,b414b4637808
n4_none_f39e381f,2,4,none,10.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,60.4,47.038,16.896,False,0.9225,0.3492,0,1,18.945,13.6,1.5441,1cabda9,2,300.0,16,16,False,deadlock: no team progress,8,4,0,4,0,313,0,1813,0,0,0.922503,0.349179,-1,176,0,9.2923,b414b4637808
n4_none_12172479,7,4,none,10.0,2-3,0.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_12172479,7,4,none,10.0,2-3,0.0,0.55,sequential,ok,36.4,98.7,37.859,62.3,True,0.9048,0.4094,0,,0.038,10.6,3.434,1cabda9,0,300.0,,,,,,,,,,,,,0,0,0.904825,0.40945,-1,,,,b414b4637808
n4_none_12172479,7,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,13.0,42.4,39.208,5.484,True,0.9355,0.3666,0,2,10.667,10.6,1.2264,1cabda9,0,300.0,16,16,True,,7,4,0,3,0,254,0,1435,0,0,0.935523,0.366616,-1,112,0,8.8662,b414b4637808
n4_none_52d3ad70,8,4,none,10.0,2-3,0.0,0.55,lower_bound,ok,12.1,,,,,,,,,0.0,12.1,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_52d3ad70,8,4,none,10.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.1,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_52d3ad70,8,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,12.8,39.8,35.792,4.519,True,1.0534,0.3359,0,1,9.729,12.1,1.0579,1cabda9,0,300.0,16,16,True,,9,3,0,6,0,240,0,1303,0,0,1.053388,0.335948,-1,112,0,5.8209,b414b4637808
n4_none_12172479,7,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,12.7,42.4,39.238,5.568,True,0.9242,0.3666,0,3,10.702,10.6,1.1981,1cabda9,2,300.0,16,16,True,,8,4,0,4,0,229,0,1441,0,0,0.924169,0.366616,-1,112,0,9.8399,b414b4637808
n4_none_27eb8d4c,6,4,none,10.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,43.6,31.527,13.125,False,1.1276,0.3949,0,0,13.965,10.3,1.7476,1cabda9,1,300.0,16,16,True,deadlock: no team progress,7,4,0,3,0,217,0,1222,0,0,1.127633,0.394865,-1,152,0,9.2832,b414b4637808
n4_none_12172479,7,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,12.9,42.3,39.774,4.908,True,0.9539,0.369,0,0,13.546,10.6,1.217,1cabda9,1,300.0,16,16,True,,7,4,0,3,0,256,0,1448,0,0,0.95386,0.369036,-1,112,0,7.7586,b414b4637808
n4_none_52d3ad70,8,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,13.9,42.3,39.743,3.78,True,1.0738,0.3251,0,2,10.732,12.1,1.1488,1cabda9,2,300.0,16,16,True,,10,4,0,6,0,263,0,1416,0,0,1.073766,0.32513,-1,120,0,8.773,b414b4637808
n4_none_9219d9a0,0,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,14.6,,,,,,,,,0.0,14.6,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_9219d9a0,0,4,none,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,14.6,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_9219d9a0,0,4,none,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,43.0,33.642,10.727,False,0.9207,0.333,0,0,10.623,14.6,1.1644,1cabda9,0,300.0,16,16,True,deadlock: no team progress,4,2,0,2,0,222,0,1343,0,0,0.920687,0.332967,-1,144,0,7.6549,b414b4637808
n4_none_3dca9d0b,9,4,none,10.0,2-3,0.0,0.55,lower_bound,ok,13.5,,,,,,,,,0.0,13.5,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_3dca9d0b,9,4,none,10.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,13.5,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_3dca9d0b,9,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,15.1,50.8,48.926,4.69,True,0.9216,0.3425,0,3,12.166,13.5,1.1185,1cabda9,0,300.0,16,16,True,,7,4,0,3,0,323,0,1749,0,0,0.921614,0.342493,-1,136,0,9.7851,b414b4637808
n4_none_3dca9d0b,9,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,14.9,50.7,47.712,5.561,True,0.982,0.3425,0,3,11.224,13.5,1.1037,1cabda9,1,300.0,16,16,True,,7,3,0,4,0,307,0,1701,0,0,0.981959,0.342493,-1,128,0,9.7851,b414b4637808
n4_none_52d3ad70,8,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,12.8,38.8,36.162,3.261,True,1.0534,0.3336,0,1,12.604,12.1,1.0579,1cabda9,1,300.0,16,16,True,,10,4,0,6,0,255,0,1277,0,0,1.053388,0.333613,-1,112,0,5.8305,b414b4637808
n4_none_9219d9a0,0,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,16.4,42.6,39.508,5.49,True,0.9245,0.333,0,2,10.805,14.6,1.1233,1cabda9,1,300.0,16,16,True,,8,4,0,4,0,254,0,1440,0,0,0.924493,0.332967,-1,144,0,7.6549,b414b4637808
n4_none_9219d9a0,0,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,16.4,43.8,39.492,6.634,True,0.9276,0.333,0,2,11.023,14.6,1.1233,1cabda9,2,300.0,16,16,True,,9,4,0,5,0,218,0,1419,0,0,0.927616,0.332967,-1,144,0,7.6549,b414b4637808
n4_none_8e5e8ea3,4,4,none,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,37.0,25.018,12.295,False,2.0831,0.3212,0,2,6.739,11.0,1.6364,1cabda9,1,300.0,16,16,True,deadlock: no team progress,6,4,0,2,0,142,0,1081,0,0,2.083126,0.321163,-1,152,0,10.2924,b414b4637808
n4_none_c28e8079,2,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,15.1,52.4,46.16,8.946,True,0.9213,0.3492,0,4,12.632,14.0,1.0786,1cabda9,1,300.0,16,16,False,,8,2,0,6,0,262,0,1740,0,0,0.921263,0.349179,-1,136,0,6.2566,b414b4637808
n4_none_b8c189fb,1,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,15.5,54.2,48.378,8.499,True,0.9208,0.3234,0,3,13.66,12.9,1.2016,1cabda9,2,300.0,16,16,True,,6,4,0,2,0,267,0,1846,0,0,0.920779,0.323381,-1,136,0,9.9716,b414b4637808
n4_none_8e5e8ea3,4,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,11.0,,,,,,,,,0.0,11.0,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_8e5e8ea3,4,4,none,10.0,2-3,1.0,0.55,sequential,ok,26.4,73.4,26.408,47.0,True,1.2211,0.3542,0,,0.02,11.0,2.4,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.221051,0.354194,-1,,,,b414b4637808
n4_none_8e5e8ea3,4,4,none,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,43.0,21.392,21.232,False,1.6022,0.3227,0,0,9.436,11.0,1.5455,1cabda9,0,300.0,16,16,True,deadlock: no team progress,5,3,0,2,0,102,0,1054,0,0,1.602205,0.322652,-1,144,0,8.6847,b414b4637808
n4_none_f8e1c951,5,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,9.7,,,,,,,,,0.0,9.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_f8e1c951,5,4,none,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,9.7,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_f8e1c951,5,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,10.3,36.1,33.32,2.967,True,0.9322,0.4283,0,2,8.71,9.7,1.0619,1cabda9,0,300.0,16,16,True,,8,3,0,5,0,232,0,1172,0,0,0.932158,0.428262,-1,96,0,6.8496,b414b4637808
n4_none_b8c189fb,1,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,12.9,,,,,,,,,0.0,12.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_b8c189fb,1,4,none,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.9,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_b8c189fb,1,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,15.7,54.1,49.56,7.337,True,0.9297,0.3346,0,3,16.241,12.9,1.2171,1cabda9,0,300.0,16,16,True,,3,3,0,0,0,272,0,1802,0,0,0.929677,0.334637,-1,136,0,9.3757,b414b4637808
n4_none_c28e8079,2,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,14.0,,,,,,,,,0.0,14.0,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_c28e8079,2,4,none,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,14.0,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_c28e8079,2,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,15.1,51.2,45.554,8.3,True,0.7001,0.3405,0,2,16.69,14.0,1.0786,1cabda9,0,300.0,16,16,True,,8,3,0,4,1,297,0,1717,0,0,0.700114,0.3405,-1,136,0,9.4995,b414b4637808
n4_none_3dca9d0b,9,4,none,10.0,2-3,0.0,0.55,wm_planner,ok,20.7,67.1,54.863,15.984,True,0.7154,0.3425,0,4,23.213,13.5,1.5333,1cabda9,2,300.0,16,16,True,,5,3,0,2,0,318,0,2173,0,0,0.715383,0.342493,-1,176,0,9.7851,b414b4637808
n4_none_c28e8079,2,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,14.9,51.3,46.407,7.649,True,0.9194,0.3333,0,3,16.054,14.0,1.0643,1cabda9,2,300.0,16,16,True,,6,3,0,3,0,287,0,1737,0,0,0.919435,0.333305,-1,128,0,9.6892,b414b4637808
n4_none_f8e1c951,5,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,10.3,36.1,33.334,2.934,True,0.9322,0.4228,0,1,9.464,9.7,1.0619,1cabda9,1,300.0,16,16,True,,5,3,0,2,0,232,0,1170,0,0,0.932158,0.422838,-1,96,0,10.0566,b414b4637808
n4_none_8e5e8ea3,4,4,none,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,41.3,20.767,20.082,False,1.9464,0.3227,0,0,12.927,11.0,1.5455,1cabda9,2,300.0,16,16,True,deadlock: no team progress,6,4,0,2,0,127,0,1038,0,0,1.946429,0.322652,-1,144,0,10.1409,b414b4637808
n4_none_b36bffdf,3,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,18.8,53.4,51.477,6.239,True,0.7632,0.3498,0,2,14.462,16.9,1.1124,1cabda9,2,300.0,16,16,True,,6,2,0,4,0,309,0,1865,0,0,0.763166,0.349774,-1,160,0,7.2159,b414b4637808
n4_none_b8c189fb,1,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,17.0,64.2,55.143,12.976,True,0.8047,0.3264,0,4,20.975,12.9,1.3178,1cabda9,1,300.0,16,16,False,,7,4,0,3,0,272,0,2197,0,0,0.804713,0.326375,-1,144,0,8.1878,b414b4637808
n4_none_b36bffdf,3,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,18.8,52.6,52.034,5.033,True,0.9386,0.3505,0,4,17.225,16.9,1.1124,1cabda9,1,300.0,16,16,False,,5,3,0,2,0,322,0,1874,0,0,0.938603,0.350486,-1,160,0,8.705,b414b4637808
n4_none_f8e1c951,5,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,10.3,36.4,33.117,3.401,True,0.936,0.4437,0,0,9.107,9.7,1.0619,1cabda9,2,300.0,16,16,False,,7,3,0,4,0,221,0,1179,0,0,0.936023,0.443713,-1,96,0,8.0482,b414b4637808
n4_none_b36bffdf,3,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,16.9,,,,,,,,,0.0,16.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_b36bffdf,3,4,none,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,16.9,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_b36bffdf,3,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,17.6,53.5,51.327,6.528,True,0.9221,0.3843,0,2,18.705,16.9,1.0414,1cabda9,0,300.0,16,16,False,,6,4,0,2,0,336,0,1859,0,0,0.922114,0.384318,-1,152,0,9.1575,b414b4637808
n4_none_a92b5396,6,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,14.0,53.7,45.539,10.84,True,0.9187,0.3296,0,4,12.948,10.7,1.3084,1cabda9,2,300.0,16,16,True,,7,4,0,3,0,195,0,1742,0,0,0.918748,0.329622,-1,120,0,8.5528,b414b4637808
n4_none_9efc11f7,8,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,11.3,,,,,,,,,0.0,11.3,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_9efc11f7,8,4,none,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.3,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_9efc11f7,8,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,13.9,47.0,40.584,8.936,True,0.9199,0.354,0,1,11.533,11.3,1.2301,1cabda9,0,300.0,16,16,True,,7,3,0,4,0,233,0,1575,0,0,0.919902,0.354027,-1,120,0,8.773,b414b4637808
n4_none_9efc11f7,8,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,14.0,47.8,40.664,9.702,True,0.9199,0.354,0,2,12.048,11.3,1.2389,1cabda9,1,300.0,16,16,True,,6,3,0,3,0,221,0,1576,0,0,0.919902,0.354027,-1,120,0,8.773,b414b4637808
n4_none_a92b5396,6,4,none,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,57.5,44.792,15.188,False,0.9222,0.3203,0,3,17.282,10.7,2.1495,1cabda9,1,300.0,16,16,True,deadlock: no team progress,6,4,0,2,0,260,0,1831,0,0,0.922158,0.320338,-1,192,0,9.0607,b414b4637808
n4_none_bbca642d,7,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,16.2,57.9,48.412,12.531,True,0.7199,0.3227,0,2,14.711,11.0,1.4727,1cabda9,2,300.0,16,16,True,,7,3,0,4,0,251,0,1933,0,0,0.71992,0.32273,-1,144,0,9.7355,b414b4637808
n4_none_bbca642d,7,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,14.6,55.1,42.571,14.715,True,0.923,0.3209,0,3,15.875,11.0,1.3273,1cabda9,1,300.0,16,16,True,,5,3,0,2,0,201,0,1776,0,0,0.923041,0.320886,-1,128,0,9.9668,b414b4637808
n4_none_bbca642d,7,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,11.0,,,,,,,,,0.0,11.0,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_bbca642d,7,4,none,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.0,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_bbca642d,7,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,19.2,70.7,49.845,24.156,True,0.9206,0.3216,0,7,17.739,11.0,1.7455,1cabda9,0,300.0,16,16,True,,9,4,0,5,0,160,0,2190,0,0,0.920587,0.321642,-1,168,0,9.8397,b414b4637808
n4_none_bb0e3153,9,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,13.5,,,,,,,,,0.0,13.5,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_bb0e3153,9,4,none,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.5,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_bb0e3153,9,4,none,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,58.6,40.995,18.904,False,0.8288,0.3241,0,2,14.317,13.5,1.5556,1cabda9,0,300.0,16,16,True,deadlock: no team progress,8,4,0,4,0,231,0,1726,0,0,0.828784,0.324129,-1,176,0,6.4272,b414b4637808
n4_none_9efc11f7,8,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,13.8,47.0,40.104,9.394,True,0.9199,0.354,0,3,15.483,11.3,1.2212,1cabda9,2,300.0,16,16,True,,7,3,0,4,0,230,0,1554,0,0,0.919902,0.354027,-1,120,0,8.773,b414b4637808
n4_none_a92b5396,6,4,none,10.0,2-3,1.0,0.55,lower_bound,ok,10.7,,,,,,,,,0.0,10.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_a92b5396,6,4,none,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.7,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_a92b5396,6,4,none,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,68.5,39.608,31.18,False,0.7001,0.3226,0,3,20.397,10.7,1.9626,1cabda9,0,300.0,16,16,True,deadlock: no team progress,7,3,0,1,3,440,0,1942,0,0,0.700139,0.322642,-1,176,0,7.0705,b414b4637808
n4_none_bb0e3153,9,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,14.6,49.5,45.379,6.293,True,0.774,0.3282,0,2,14.766,13.5,1.0815,1cabda9,1,300.0,16,16,True,,7,3,0,4,0,270,0,1674,0,0,0.774042,0.328165,-1,128,0,8.4666,b414b4637808
n4_none_bb0e3153,9,4,none,10.0,2-3,1.0,0.55,wm_planner,ok,15.3,52.4,46.542,8.215,True,0.9216,0.322,0,5,16.718,13.5,1.1333,1cabda9,2,300.0,16,16,True,,6,3,0,3,0,278,0,1756,0,0,0.921616,0.321998,-1,136,0,9.9347,b414b4637808
n4_none_6b3ed575,0,4,none,10.0,4-6,0.0,0.55,lower_bound,ok,15.3,,,,,,,,,0.0,15.3,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_6b3ed575,0,4,none,10.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,15.3,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_6b3ed575,0,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,16.2,59.7,58.215,6.613,True,0.926,0.3292,0,4,18.938,15.3,1.0588,1cabda9,0,300.0,16,16,True,,7,3,0,4,0,376,0,2115,0,0,0.925952,0.329211,-1,144,0,8.5969,b414b4637808
n4_none_d39e9738,3,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,11.7,41.1,38.502,3.588,True,0.9384,0.476,0,1,9.981,10.9,1.0734,1cabda9,1,300.0,16,16,True,,10,2,0,8,0,269,0,1371,0,0,0.9384,0.476008,-1,104,0,5.6789,b414b4637808
n4_none_ad174653,2,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,12.6,46.4,47.325,3.581,True,0.972,0.3473,0,2,12.116,10.9,1.156,1cabda9,2,300.0,16,16,True,,10,4,0,6,0,309,0,1676,0,0,0.97198,0.347296,-1,112,0,9.3264,b414b4637808
n4_none_d39e9738,3,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,11.6,41.6,38.689,3.95,True,0.937,0.476,0,3,11.017,10.9,1.0642,1cabda9,2,300.0,16,16,True,,7,2,0,5,0,260,0,1383,0,0,0.937013,0.476008,-1,104,0,5.6789,b414b4637808
n4_none_d39e9738,3,4,none,10.0,4-6,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_d39e9738,3,4,none,10.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.9,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_d39e9738,3,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,11.9,43.0,39.328,4.778,True,0.9282,0.476,0,2,11.904,10.9,1.0917,1cabda9,0,300.0,16,16,True,,8,2,0,6,0,244,0,1440,0,0,0.92818,0.476008,-1,104,0,6.2188,b414b4637808
n4_none_622642b1,1,4,none,10.0,4-6,0.0,0.55,lower_bound,ok,16.6,,,,,,,,,0.0,16.6,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_622642b1,1,4,none,10.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,16.6,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_622642b1,1,4,none,10.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,26.0,66.8,46.419,24.684,False,0.9221,0.3205,0,2,17.297,16.6,1.5663,1cabda9,0,300.0,16,16,True,deadlock: no team progress,6,3,0,3,0,326,0,2061,0,0,0.922116,0.320464,-1,216,0,5.7098,b414b4637808
n4_none_6b3ed575,0,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,18.5,67.7,60.054,13.115,True,0.9223,0.3202,0,6,23.512,15.3,1.2092,1cabda9,2,300.0,16,16,True,,6,3,0,3,0,365,0,2308,0,0,0.922287,0.320178,-1,160,0,8.6108,b414b4637808
n4_none_ad174653,2,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,13.3,49.7,47.245,6.909,True,0.9533,0.3346,0,6,14.048,10.9,1.2202,1cabda9,1,300.0,16,16,False,,10,4,0,6,0,258,0,1710,0,0,0.953345,0.334569,-1,120,0,8.4916,b414b4637808
n4_none_622642b1,1,4,none,10.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,26.0,67.6,46.962,24.968,False,0.9629,0.3205,0,1,16.881,16.6,1.5663,1cabda9,1,300.0,16,16,True,deadlock: no team progress,6,3,0,3,0,316,0,2096,0,0,0.962883,0.320464,-1,216,0,9.053,b414b4637808
n4_none_6b3ed575,0,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,20.9,73.7,61.129,18.148,True,0.9252,0.3202,0,7,25.38,15.3,1.366,1cabda9,1,300.0,16,16,True,,6,3,0,3,0,340,0,2408,0,0,0.925247,0.320178,-1,176,0,8.6108,b414b4637808
n4_none_ad174653,2,4,none,10.0,4-6,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_ad174653,2,4,none,10.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.9,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_ad174653,2,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,13.3,49.7,47.963,6.37,True,0.9358,0.3315,0,2,17.352,10.9,1.2202,1cabda9,0,300.0,16,16,True,,8,4,0,4,0,271,0,1772,0,0,0.935846,0.331466,-1,120,0,7.6279,b414b4637808
n4_none_407254b7,4,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,16.5,57.4,52.897,7.502,True,0.9429,0.3229,0,4,14.864,14.0,1.1786,1cabda9,1,300.0,16,16,False,,8,3,0,5,0,314,0,1966,0,0,0.942866,0.322913,-1,144,0,5.2581,b414b4637808
n4_none_407254b7,4,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,17.4,55.0,50.642,6.996,True,0.9279,0.3581,0,2,14.235,14.0,1.2429,1cabda9,2,300.0,16,16,True,,6,3,0,3,0,268,0,1881,0,0,0.927891,0.358134,-1,152,0,8.2255,b414b4637808
n4_none_2277374e,5,4,none,10.0,4-6,0.0,0.55,lower_bound,ok,12.6,,,,,,,,,0.0,12.6,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_2277374e,5,4,none,10.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.6,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_2277374e,5,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,13.9,38.3,36.393,3.338,True,0.9315,0.3355,0,3,11.283,12.6,1.1032,1cabda9,0,300.0,16,16,True,,9,4,0,5,0,245,0,1285,0,0,0.931536,0.335506,-1,120,0,9.5216,b414b4637808
n4_none_622642b1,1,4,none,10.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,69.0,44.919,28.087,False,0.9303,0.3205,0,1,22.263,16.6,1.506,1cabda9,2,300.0,16,16,True,deadlock: no team progress,8,3,0,5,0,305,0,2081,0,0,0.930257,0.320464,-1,208,0,5.7099,b414b4637808
n4_none_2277374e,5,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,14.7,39.8,36.306,4.912,True,0.9304,0.3355,0,3,10.013,12.6,1.1667,1cabda9,1,300.0,16,16,False,,6,3,0,3,0,217,0,1330,0,0,0.930381,0.335506,-1,128,0,7.8271,b414b4637808
n4_none_407254b7,4,4,none,10.0,4-6,0.0,0.55,lower_bound,ok,14.0,,,,,,,,,0.0,14.0,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_407254b7,4,4,none,10.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,14.0,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n4_none_407254b7,4,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,16.2,57.8,49.694,10.604,True,0.9277,0.3207,0,2,18.649,14.0,1.1571,1cabda9,0,300.0,16,16,False,,9,4,0,5,0,228,0,1865,0,0,0.927658,0.320737,-1,144,0,8.2266,b414b4637808
n4_none_2277374e,5,4,none,10.0,4-6,0.0,0.55,wm_planner,ok,14.1,39.2,36.111,4.474,True,0.9365,0.335,0,3,12.621,12.6,1.119,1cabda9,2,300.0,16,16,False,,8,4,0,4,0,231,0,1311,0,0,0.936522,0.334958,-1,128,0,9.5216,b414b4637808
