uid,method,planner_seed,ok_a,ok_b,team_time_a,team_time_b,diff
n4_chain_92286c64,wm_planner,1,True,True,15.9,16.0,0.09999999999999964
n4_chain_92286c64,wm_planner,2,True,True,15.9,15.9,0.0
n4_chain_9674ae90,lower_bound,0,True,True,16.1,16.1,0.0
n4_chain_9674ae90,sequential,0,False,False,,,
n4_chain_9674ae90,wm_planner,0,True,True,17.6,17.4,-0.20000000000000284
n4_chain_9674ae90,wm_planner,1,True,True,17.3,17.3,0.0
n4_chain_9674ae90,wm_planner,2,True,True,17.4,17.3,-0.09999999999999787
n4_chain_96bce002,lower_bound,0,True,True,13.5,13.5,0.0
n4_chain_96bce002,sequential,0,False,False,,,
n4_chain_96bce002,wm_planner,0,True,True,15.0,15.1,0.09999999999999964
n4_chain_96bce002,wm_planner,1,True,True,15.7,15.0,-0.6999999999999993
n4_chain_96bce002,wm_planner,2,True,True,19.7,15.9,-3.799999999999999
n4_chain_96ed6155,lower_bound,0,True,True,10.7,10.7,0.0
n4_chain_96ed6155,sequential,0,False,False,,,
n4_chain_96ed6155,wm_planner,0,True,True,14.4,15.2,0.7999999999999989
n4_chain_96ed6155,wm_planner,1,True,True,14.1,15.8,1.700000000000001
n4_chain_96ed6155,wm_planner,2,True,True,14.1,14.7,0.5999999999999996
n4_chain_97045e9f,lower_bound,0,True,True,19.4,19.4,0.0
n4_chain_97045e9f,sequential,0,False,False,,,
n4_chain_97045e9f,wm_planner,0,True,True,20.6,20.6,0.0
n4_chain_97045e9f,wm_planner,1,True,True,20.6,20.6,0.0
n4_chain_97045e9f,wm_planner,2,True,True,20.6,20.6,0.0
n4_chain_972a1159,lower_bound,0,True,True,22.1,22.1,0.0
n4_chain_972a1159,sequential,0,False,False,,,
n4_chain_972a1159,wm_planner,0,False,False,18.0,20.0,2.0
n4_chain_972a1159,wm_planner,1,False,True,18.0,24.9,6.899999999999999
n4_chain_972a1159,wm_planner,2,False,True,18.0,25.8,7.800000000000001
n4_chain_97f1fb98,lower_bound,0,True,True,16.6,16.6,0.0
n4_chain_97f1fb98,sequential,0,False,False,,,
n4_chain_97f1fb98,wm_planner,0,True,True,19.2,19.5,0.3000000000000007
n4_chain_97f1fb98,wm_planner,1,True,True,19.2,19.1,-0.09999999999999787
n4_chain_97f1fb98,wm_planner,2,True,True,18.2,19.0,0.8000000000000007
n4_chain_9c577b3c,lower_bound,0,True,True,12.7,12.7,0.0
n4_chain_9c577b3c,sequential,0,False,False,,,
n4_chain_9c577b3c,wm_planner,0,True,False,15.8,18.0,2.1999999999999993
n4_chain_9c577b3c,wm_planner,1,False,False,18.0,19.0,1.0
n4_chain_9c577b3c,wm_planner,2,True,True,15.3,15.1,-0.20000000000000107
n4_chain_9c88def3,lower_bound,0,True,True,11.0,11.0,0.0
n4_chain_9c88def3,sequential,0,True,True,26.4,26.4,0.0
n4_chain_9c88def3,wm_planner,0,True,True,12.0,12.3,0.3000000000000007
n4_chain_9c88def3,wm_planner,1,True,True,11.8,11.8,0.0
n4_chain_9c88def3,wm_planner,2,True,True,11.8,11.8,0.0
n4_chain_9ee537de,lower_bound,0,True,True,12.5,12.5,0.0
n4_chain_9ee537de,sequential,0,False,False,,,
n4_chain_9ee537de,wm_planner,0,True,True,14.6,15.5,0.9000000000000004
n4_chain_9ee537de,wm_planner,1,True,True,15.0,16.8,1.8000000000000007
n4_chain_9ee537de,wm_planner,2,True,True,14.6,14.6,0.0
n4_chain_9f87911b,lower_bound,0,True,True,14.3,14.3,0.0
n4_chain_9f87911b,sequential,0,False,False,,,
n4_chain_9f87911b,wm_planner,0,True,True,17.4,16.8,-0.5999999999999979
n4_chain_9f87911b,wm_planner,1,True,True,15.7,15.9,0.20000000000000107
n4_chain_9f87911b,wm_planner,2,True,True,16.0,16.2,0.1999999999999993
n4_chain_a1676daf,lower_bound,0,True,True,18.3,18.3,0.0
n4_chain_a1676daf,sequential,0,False,False,,,
n4_chain_a1676daf,wm_planner,0,True,True,18.8,18.8,0.0
n4_chain_a1676daf,wm_planner,1,True,True,18.8,18.8,0.0
n4_chain_a1676daf,wm_planner,2,True,True,18.9,18.9,0.0
n4_chain_a255ddca,lower_bound,0,True,True,20.4,20.4,0.0
n4_chain_a255ddca,sequential,0,False,False,,,
n4_chain_a255ddca,wm_planner,0,True,True,33.8,23.9,-9.899999999999999
n4_chain_a255ddca,wm_planner,1,False,True,17.0,25.2,8.2
n4_chain_a255ddca,wm_planner,2,False,True,29.0,27.8,-1.1999999999999993
n4_chain_a3e8a09f,lower_bound,0,True,True,18.2,18.2,0.0
n4_chain_a3e8a09f,sequential,0,False,False,,,
n4_chain_a3e8a09f,wm_planner,0,False,False,20.0,20.0,0.0
n4_chain_a3e8a09f,wm_planner,1,False,False,20.0,20.0,0.0
n4_chain_a3e8a09f,wm_planner,2,False,False,21.0,21.0,0.0
n4_chain_a3ef3431,lower_bound,0,True,True,14.3,14.3,0.0
n4_chain_a3ef3431,sequential,0,False,False,,,
n4_chain_a3ef3431,wm_planner,0,True,False,19.2,24.0,4.800000000000001
n4_chain_a3ef3431,wm_planner,1,True,True,17.6,17.9,0.29999999999999716
n4_chain_a3ef3431,wm_planner,2,False,False,21.0,25.0,4.0
n4_chain_a4d434bb,lower_bound,0,True,True,12.3,12.3,0.0
n4_chain_a4d434bb,sequential,0,False,False,,,
n4_chain_a4d434bb,wm_planner,0,True,True,13.7,13.9,0.20000000000000107
n4_chain_a4d434bb,wm_planner,1,True,True,14.2,13.9,-0.29999999999999893
n4_chain_a4d434bb,wm_planner,2,True,True,13.9,14.2,0.29999999999999893
n4_chain_a69cce91,lower_bound,0,True,True,14.0,14.0,0.0
n4_chain_a69cce91,sequential,0,False,False,,,
n4_chain_a69cce91,wm_planner,0,True,True,16.7,17.1,0.40000000000000213
n4_chain_a69cce91,wm_planner,1,True,True,17.0,16.1,-0.8999999999999986
n4_chain_a69cce91,wm_planner,2,True,True,17.1,15.6,-1.5000000000000018
n4_chain_a951ace4,lower_bound,0,True,True,18.5,18.5,0.0
n4_chain_a951ace4,sequential,0,False,False,,,
n4_chain_a951ace4,wm_planner,0,True,True,19.7,19.7,0.0
n4_chain_a951ace4,wm_planner,1,True,True,19.7,19.7,0.0
n4_chain_a951ace4,wm_planner,2,True,True,19.5,19.5,0.0
n4_chain_aa5ac6d6,lower_bound,0,True,True,15.6,15.6,0.0
n4_chain_aa5ac6d6,sequential,0,False,False,,,
n4_chain_aa5ac6d6,wm_planner,0,True,True,16.5,17.3,0.8000000000000007
n4_chain_aa5ac6d6,wm_planner,1,True,True,17.0,16.9,-0.10000000000000142
n4_chain_aa5ac6d6,wm_planner,2,True,True,17.1,16.5,-0.6000000000000014
n4_chain_aab3b4af,lower_bound,0,True,True,13.2,13.2,0.0
n4_chain_aab3b4af,sequential,0,False,False,,,
n4_chain_aab3b4af,wm_planner,0,True,True,14.8,14.6,-0.20000000000000107
n4_chain_aab3b4af,wm_planner,1,True,True,14.2,14.3,0.10000000000000142
n4_chain_aab3b4af,wm_planner,2,True,True,15.6,14.3,-1.299999999999999
n4_chain_ab1e5e1f,lower_bound,0,True,True,20.3,20.3,0.0
n4_chain_ab1e5e1f,sequential,0,False,False,,,
n4_chain_ab1e5e1f,wm_planner,0,True,True,22.5,23.2,0.6999999999999993
n4_chain_ab1e5e1f,wm_planner,1,False,True,25.0,22.5,-2.5
n4_chain_ab1e5e1f,wm_planner,2,False,True,25.0,23.5,-1.5
n4_chain_ae4a6f9d,lower_bound,0,True,True,16.2,16.2,0.0
n4_chain_ae4a6f9d,sequential,0,False,False,,,
n4_chain_ae4a6f9d,wm_planner,0,True,True,18.2,18.0,-0.1999999999999993
n4_chain_ae4a6f9d,wm_planner,1,True,True,18.0,18.0,0.0
n4_chain_ae4a6f9d,wm_planner,2,True,True,18.4,18.3,-0.09999999999999787
n4_chain_b08dfc56,lower_bound,0,True,True,15.7,15.7,0.0
n4_chain_b08dfc56,sequential,0,True,True,49.5,49.5,0.0
n4_chain_b08dfc56,wm_planner,0,True,True,16.7,17.1,0.40000000000000213
n4_chain_b08dfc56,wm_planner,1,True,True,17.7,17.7,0.0
n4_chain_b08dfc56,wm_planner,2,False,True,14.0,16.7,2.6999999999999993
n4_chain_b144bac4,lower_bound,0,True,True,16.5,16.5,0.0
n4_chain_b144bac4,sequential,0,False,False,,,
n4_chain_b144bac4,wm_planner,0,True,True,17.5,17.4,-0.10000000000000142
n4_chain_b144bac4,wm_planner,1,True,True,17.5,17.4,-0.10000000000000142
n4_chain_b144bac4,wm_planner,2,True,True,17.5,17.4,-0.10000000000000142
n4_chain_b304d1d6,lower_bound,0,True,True,18.9,18.9,0.0
n4_chain_b304d1d6,sequential,0,True,True,46.8,46.8,0.0
n4_chain_b304d1d6,wm_planner,0,True,True,20.7,21.1,0.40000000000000213
n4_chain_b304d1d6,wm_planner,1,True,True,20.4,20.9,0.5
n4_chain_b304d1d6,wm_planner,2,True,True,20.5,20.7,0.1999999999999993
n4_chain_b8620dea,lower_bound,0,True,True,13.5,13.5,0.0
n4_chain_b8620dea,sequential,0,False,False,,,
n4_chain_b8620dea,wm_planner,0,True,True,14.2,14.2,0.0
n4_chain_b8620dea,wm_planner,1,True,True,14.1,14.4,0.3000000000000007
n4_chain_b8620dea,wm_planner,2,True,True,13.8,14.1,0.29999999999999893
n4_chain_ba36dfc1,lower_bound,0,True,True,12.7,12.7,0.0
n4_chain_ba36dfc1,sequential,0,False,False,,,
n4_chain_ba36dfc1,wm_planner,0,False,False,16.0,19.0,3.0
n4_chain_ba36dfc1,wm_planner,1,False,False,20.0,19.0,-1.0
n4_chain_ba36dfc1,wm_planner,2,False,False,19.0,19.0,0.0
n4_chain_ba439c51,lower_bound,0,True,True,15.9,15.9,0.0
n4_chain_ba439c51,sequential,0,False,False,,,
n4_chain_ba439c51,wm_planner,0,True,True,19.7,21.1,1.4000000000000021
n4_chain_ba439c51,wm_planner,1,True,True,18.9,20.1,1.2000000000000028
n4_chain_ba439c51,wm_planner,2,True,True,21.1,20.5,-0.6000000000000014
n4_chain_ba5c2993,lower_bound,0,True,True,12.0,12.0,0.0
n4_chain_ba5c2993,sequential,0,False,False,,,
n4_chain_ba5c2993,wm_planner,0,False,True,19.0,12.8,-6.199999999999999
n4_chain_ba5c2993,wm_planner,1,False,False,19.0,19.0,0.0
n4_chain_ba5c2993,wm_planner,2,False,True,19.0,12.9,-6.1
n4_chain_bb209741,lower_bound,0,True,True,21.6,21.6,0.0
n4_chain_bb209741,sequential,0,False,False,,,
n4_chain_bb209741,wm_planner,0,True,True,23.2,23.2,0.0
n4_chain_bb209741,wm_planner,1,True,True,23.1,23.3,0.1999999999999993
n4_chain_bb209741,wm_planner,2,True,True,23.0,23.2,0.1999999999999993
n4_chain_bfd7ddae,lower_bound,0,True,True,17.8,17.8,0.0
n4_chain_bfd7ddae,sequential,0,False,False,,,
n4_chain_bfd7ddae,wm_planner,0,True,True,18.8,18.8,0.0
n4_chain_bfd7ddae,wm_planner,1,True,True,18.9,18.9,0.0
n4_chain_bfd7ddae,wm_planner,2,True,True,18.8,18.9,0.09999999999999787
n4_chain_c09c402a,lower_bound,0,True,True,17.4,17.4,0.0
n4_chain_c09c402a,sequential,0,False,False,,,
n4_chain_c09c402a,wm_planner,0,True,True,19.1,19.1,0.0
n4_chain_c09c402a,wm_planner,1,True,True,19.0,19.0,0.0
n4_chain_c09c402a,wm_planner,2,True,True,19.0,19.1,0.10000000000000142
n4_chain_c0b9857f,lower_bound,0,True,True,18.4,18.4,0.0
n4_chain_c0b9857f,sequential,0,False,False,,,
n4_chain_c0b9857f,wm_planner,0,True,True,19.0,19.0,0.0
n4_chain_c0b9857f,wm_planner,1,True,True,19.0,19.0,0.0
n4_chain_c0b9857f,wm_planner,2,True,True,19.0,19.0,0.0
n4_chain_c1641c9d,lower_bound,0,True,True,10.1,10.1,0.0
n4_chain_c1641c9d,sequential,0,True,True,25.5,25.5,0.0
n4_chain_c1641c9d,wm_planner,0,True,True,11.4,11.7,0.29999999999999893
n4_chain_c1641c9d,wm_planner,1,True,True,11.3,11.4,0.09999999999999964
n4_chain_c1641c9d,wm_planner,2,True,True,11.5,11.5,0.0
n4_chain_c1ea0c6c,lower_bound,0,True,True,13.4,13.4,0.0
n4_chain_c1ea0c6c,sequential,0,False,False,,,
n4_chain_c1ea0c6c,wm_planner,0,True,True,14.6,14.6,0.0
n4_chain_c1ea0c6c,wm_planner,1,True,True,15.0,14.7,-0.3000000000000007
n4_chain_c1ea0c6c,wm_planner,2,True,True,15.0,14.8,-0.1999999999999993
n4_chain_c23ab1f7,lower_bound,0,True,True,18.3,18.3,0.0
n4_chain_c23ab1f7,sequential,0,False,False,,,
n4_chain_c23ab1f7,wm_planner,0,False,True,25.0,23.3,-1.6999999999999993
n4_chain_c23ab1f7,wm_planner,1,False,True,24.0,20.9,-3.1000000000000014
n4_chain_c23ab1f7,wm_planner,2,False,True,25.0,22.0,-3.0
n4_chain_c2d4f8c7,lower_bound,0,True,True,17.6,17.6,0.0
n4_chain_c2d4f8c7,sequential,0,False,False,,,
n4_chain_c2d4f8c7,wm_planner,0,True,True,19.5,19.4,-0.10000000000000142
n4_chain_c2d4f8c7,wm_planner,1,True,True,19.4,19.4,0.0
n4_chain_c2d4f8c7,wm_planner,2,True,True,19.4,19.5,0.10000000000000142
n4_chain_c2de0d54,lower_bound,0,True,True,21.3,21.3,0.0
n4_chain_c2de0d54,sequential,0,False,False,,,
n4_chain_c2de0d54,wm_planner,0,True,True,21.8,21.9,0.09999999999999787
n4_chain_c2de0d54,wm_planner,1,True,True,21.7,22.0,0.3000000000000007
n4_chain_c2de0d54,wm_planner,2,True,True,21.7,21.7,0.0
n4_chain_c68b8249,lower_bound,0,True,True,12.7,12.7,0.0
n4_chain_c68b8249,sequential,0,True,True,37.8,37.8,0.0
n4_chain_c68b8249,wm_planner,0,True,True,18.4,17.2,-1.1999999999999993
n4_chain_c68b8249,wm_planner,1,True,True,17.5,17.2,-0.3000000000000007
n4_chain_c68b8249,wm_planner,2,False,False,21.0,24.0,3.0
n4_chain_c998e85d,lower_bound,0,True,True,11.2,11.2,0.0
n4_chain_c998e85d,sequential,0,True,True,24.9,24.9,0.0
n4_chain_c998e85d,wm_planner,0,True,True,12.4,12.2,-0.20000000000000107
n4_chain_c998e85d,wm_planner,1,True,True,12.3,12.2,-0.10000000000000142
n4_chain_c998e85d,wm_planner,2,True,True,12.2,12.2,0.0
n4_chain_cacee58c,lower_bound,0,True,True,18.5,18.5,0.0
n4_chain_cacee58c,sequential,0,False,False,,,
n4_chain_cacee58c,wm_planner,0,True,True,19.8,19.5,-0.3000000000000007
n4_chain_cacee58c,wm_planner,1,True,True,20.3,19.5,-0.8000000000000007
n4_chain_cacee58c,wm_planner,2,True,True,19.6,19.6,0.0
n4_chain_cbce99e5,lower_bound,0,True,True,10.3,10.3,0.0
n4_chain_cbce99e5,sequential,0,True,True,23.8,23.8,0.0
n4_chain_cbce99e5,wm_planner,0,False,False,13.0,13.0,0.0
n4_chain_cbce99e5,wm_planner,1,True,True,12.3,12.7,0.3999999999999986
n4_chain_cbce99e5,wm_planner,2,True,True,12.4,13.2,0.7999999999999989
n4_chain_cc8d2c61,lower_bound,0,True,True,13.6,13.6,0.0
n4_chain_cc8d2c61,sequential,0,False,False,,,
n4_chain_cc8d2c61,wm_planner,0,False,True,20.0,20.5,0.5
n4_chain_cc8d2c61,wm_planner,1,False,True,22.0,17.3,-4.699999999999999
n4_chain_cc8d2c61,wm_planner,2,True,True,15.8,17.3,1.5
n4_chain_cd59226d,lower_bound,0,True,True,11.3,11.3,0.0
n4_chain_cd59226d,sequential,0,False,False,,,
n4_chain_cd59226d,wm_planner,0,True,True,11.6,11.6,0.0
n4_chain_cd59226d,wm_planner,1,True,True,11.6,11.6,0.0
n4_chain_cd59226d,wm_planner,2,True,True,11.6,11.6,0.0
n4_chain_ced721aa,lower_bound,0,True,True,21.8,21.8,0.0
n4_chain_ced721aa,sequential,0,False,False,,,
n4_chain_ced721aa,wm_planner,0,True,True,23.5,23.5,0.0
n4_chain_ced721aa,wm_planner,1,True,True,24.0,23.6,-0.3999999999999986
n4_chain_ced721aa,wm_planner,2,True,True,23.7,23.8,0.10000000000000142
n4_chain_d01ef644,lower_bound,0,True,True,15.8,15.8,0.0
n4_chain_d01ef644,sequential,0,False,False,,,
n4_chain_d01ef644,wm_planner,0,True,True,17.8,17.9,0.09999999999999787
n4_chain_d01ef644,wm_planner,1,True,True,17.7,18.0,0.3000000000000007
n4_chain_d01ef644,wm_planner,2,True,True,17.6,17.2,-0.40000000000000213
n4_chain_d156d3ca,lower_bound,0,True,True,17.3,17.3,0.0
n4_chain_d156d3ca,sequential,0,False,False,,,
n4_chain_d156d3ca,wm_planner,0,True,True,20.0,22.7,2.6999999999999993
n4_chain_d156d3ca,wm_planner,1,True,True,19.9,21.4,1.5
n4_chain_d156d3ca,wm_planner,2,True,True,20.6,23.2,2.599999999999998
n4_chain_d32b3b0d,lower_bound,0,True,True,8.0,8.0,0.0
n4_chain_d32b3b0d,sequential,0,False,False,,,
n4_chain_d32b3b0d,wm_planner,0,True,True,9.6,9.4,-0.1999999999999993
n4_chain_d32b3b0d,wm_planner,1,True,True,9.4,9.5,0.09999999999999964
n4_chain_d32b3b0d,wm_planner,2,True,True,9.5,9.6,0.09999999999999964
n4_chain_d4a7a6b3,lower_bound,0,True,True,20.0,20.0,0.0
n4_chain_d4a7a6b3,sequential,0,False,False,,,
n4_chain_d4a7a6b3,wm_planner,0,True,True,21.6,22.1,0.5
n4_chain_d4a7a6b3,wm_planner,1,True,True,21.5,21.9,0.3999999999999986
n4_chain_d4a7a6b3,wm_planner,2,True,True,22.2,22.0,-0.1999999999999993
n4_chain_d50167f1,lower_bound,0,True,True,18.7,18.7,0.0
n4_chain_d50167f1,sequential,0,False,False,,,
n4_chain_d50167f1,wm_planner,0,True,True,19.7,19.7,0.0
n4_chain_d50167f1,wm_planner,1,True,True,19.4,19.9,0.5
n4_chain_d50167f1,wm_planner,2,True,True,19.6,19.9,0.29999999999999716
n4_chain_d53a7282,lower_bound,0,True,True,13.8,13.8,0.0
n4_chain_d53a7282,sequential,0,False,False,,,
n4_chain_d53a7282,wm_planner,0,True,True,15.2,15.0,-0.1999999999999993
n4_chain_d53a7282,wm_planner,1,False,True,22.0,15.5,-6.5
n4_chain_d53a7282,wm_planner,2,True,True,15.0,15.0,0.0
n4_chain_d5b9ec92,lower_bound,0,True,True,19.1,19.1,0.0
n4_chain_d5b9ec92,sequential,0,False,False,,,
n4_chain_d5b9ec92,wm_planner,0,False,True,26.0,25.3,-0.6999999999999993
n4_chain_d5b9ec92,wm_planner,1,False,True,27.0,29.9,2.8999999999999986
n4_chain_d5b9ec92,wm_planner,2,False,True,28.0,25.0,-3.0
n4_chain_d60b0999,lower_bound,0,True,True,12.7,12.7,0.0
n4_chain_d60b0999,sequential,0,False,False,,,
n4_chain_d60b0999,wm_planner,0,True,True,15.1,16.3,1.200000000000001
n4_chain_d60b0999,wm_planner,1,True,True,15.4,18.7,3.299999999999999
n4_chain_d60b0999,wm_planner,2,True,True,14.4,14.9,0.5
n4_chain_d821f8a1,lower_bound,0,True,True,19.0,19.0,0.0
n4_chain_d821f8a1,sequential,0,False,False,,,
n4_chain_d821f8a1,wm_planner,0,True,True,19.5,19.6,0.10000000000000142
n4_chain_d821f8a1,wm_planner,1,True,True,19.5,19.5,0.0
n4_chain_d821f8a1,wm_planner,2,True,True,19.5,19.5,0.0
n4_chain_d99a1ab6,lower_bound,0,True,True,16.5,16.5,0.0
n4_chain_d99a1ab6,sequential,0,False,False,,,
n4_chain_d99a1ab6,wm_planner,0,True,True,18.5,18.6,0.10000000000000142
n4_chain_d99a1ab6,wm_planner,1,True,True,17.8,18.2,0.3999999999999986
n4_chain_d99a1ab6,wm_planner,2,True,True,17.4,17.8,0.40000000000000213
n4_chain_d9bcc71b,lower_bound,0,True,True,14.3,14.3,0.0
n4_chain_d9bcc71b,sequential,0,False,False,,,
n4_chain_d9bcc71b,wm_planner,0,True,True,16.7,16.3,-0.3999999999999986
n4_chain_d9bcc71b,wm_planner,1,True,True,15.6,16.1,0.5000000000000018
n4_chain_d9bcc71b,wm_planner,2,True,True,15.8,15.7,-0.10000000000000142
n4_chain_da7dd950,lower_bound,0,True,True,14.8,14.8,0.0
n4_chain_da7dd950,sequential,0,False,False,,,
n4_chain_da7dd950,wm_planner,0,True,False,16.6,23.0,6.399999999999999
n4_chain_da7dd950,wm_planner,1,True,True,16.5,16.8,0.3000000000000007
n4_chain_da7dd950,wm_planner,2,True,True,16.6,16.6,0.0
n4_chain_dbdeb480,lower_bound,0,True,True,17.0,17.0,0.0
n4_chain_dbdeb480,sequential,0,False,False,,,
n4_chain_dbdeb480,wm_planner,0,True,True,18.8,18.6,-0.1999999999999993
n4_chain_dbdeb480,wm_planner,1,True,True,18.5,18.5,0.0
n4_chain_dbdeb480,wm_planner,2,True,True,18.6,18.4,-0.20000000000000284
n4_chain_dde1e9bd,lower_bound,0,True,True,17.6,17.6,0.0
n4_chain_dde1e9bd,sequential,0,False,False,,,
n4_chain_dde1e9bd,wm_planner,0,True,True,19.2,19.0,-0.1999999999999993
n4_chain_dde1e9bd,wm_planner,1,True,True,19.2,19.4,0.1999999999999993
n4_chain_dde1e9bd,wm_planner,2,True,True,19.7,19.0,-0.6999999999999993
n4_chain_df766af2,lower_bound,0,True,True,20.3,20.3,0.0
n4_chain_df766af2,sequential,0,False,False,,,
n4_chain_df766af2,wm_planner,0,True,True,23.4,21.8,-1.5999999999999979
n4_chain_df766af2,wm_planner,1,True,True,22.5,23.1,0.6000000000000014
n4_chain_df766af2,wm_planner,2,True,True,22.8,23.4,0.5999999999999979
n4_chain_df78a0b3,lower_bound,0,True,True,15.8,15.8,0.0
n4_chain_df78a0b3,sequential,0,False,False,,,
n4_chain_df78a0b3,wm_planner,0,True,True,17.0,17.0,0.0
n4_chain_df78a0b3,wm_planner,1,True,True,17.0,17.0,0.0
n4_chain_df78a0b3,wm_planner,2,True,True,17.0,17.0,0.0
n4_chain_e15e9f33,lower_bound,0,True,True,11.9,11.9,0.0
n4_chain_e15e9f33,sequential,0,False,False,,,
n4_chain_e15e9f33,wm_planner,0,False,False,21.0,21.0,0.0
n4_chain_e15e9f33,wm_planner,1,False,True,21.0,15.4,-5.6
n4_chain_e15e9f33,wm_planner,2,False,False,21.0,23.0,2.0
n4_chain_e18b0611,lower_bound,0,True,True,15.4,15.4,0.0
n4_chain_e18b0611,sequential,0,False,False,,,
n4_chain_e18b0611,wm_planner,0,True,True,17.3,17.0,-0.3000000000000007
n4_chain_e18b0611,wm_planner,1,True,True,16.8,16.8,0.0
n4_chain_e18b0611,wm_planner,2,True,True,17.1,16.9,-0.20000000000000284
n4_chain_e1d140af,lower_bound,0,True,True,12.0,12.0,0.0
n4_chain_e1d140af,sequential,0,False,False,,,
n4_chain_e1d140af,wm_planner,0,False,True,22.0,15.7,-6.300000000000001
n4_chain_e1d140af,wm_planner,1,False,False,23.0,25.0,2.0
n4_chain_e1d140af,wm_planner,2,False,True,21.0,14.6,-6.4
n4_chain_e1d272d0,lower_bound,0,True,True,12.2,12.2,0.0
n4_chain_e1d272d0,sequential,0,True,True,21.3,21.3,0.0
n4_chain_e1d272d0,wm_planner,0,True,True,13.1,13.0,-0.09999999999999964
n4_chain_e1d272d0,wm_planner,1,True,True,13.1,13.0,-0.09999999999999964
n4_chain_e1d272d0,wm_planner,2,True,True,13.2,13.1,-0.09999999999999964
n4_chain_e33907c1,lower_bound,0,True,True,17.1,17.1,0.0
n4_chain_e33907c1,sequential,0,False,False,,,
n4_chain_e33907c1,wm_planner,0,True,False,19.2,28.0,8.8
n4_chain_e33907c1,wm_planner,1,False,True,26.0,20.5,-5.5
n4_chain_e33907c1,wm_planner,2,False,True,26.0,19.2,-6.800000000000001
n4_chain_e61efacb,lower_bound,0,True,True,15.9,15.9,0.0
n4_chain_e61efacb,sequential,0,False,False,,,
n4_chain_e61efacb,wm_planner,0,True,True,16.2,16.0,-0.1999999999999993
n4_chain_e61efacb,wm_planner,1,True,True,16.3,16.1,-0.1999999999999993
n4_chain_e61efacb,wm_planner,2,True,True,16.8,16.4,-0.40000000000000213
n4_chain_e70a1bc7,lower_bound,0,True,True,10.4,10.4,0.0
n4_chain_e70a1bc7,sequential,0,False,False,,,
n4_chain_e70a1bc7,wm_planner,0,False,False,14.0,14.0,0.0
n4_chain_e70a1bc7,wm_planner,1,False,False,14.0,14.0,0.0
n4_chain_e70a1bc7,wm_planner,2,True,True,12.3,12.5,0.1999999999999993
n4_chain_e7af09fe,lower_bound,0,True,True,11.6,11.6,0.0
n4_chain_e7af09fe,sequential,0,False,False,,,
n4_chain_e7af09fe,wm_planner,0,False,False,18.0,18.0,0.0
n4_chain_e7af09fe,wm_planner,1,False,True,18.0,13.7,-4.300000000000001
n4_chain_e7af09fe,wm_planner,2,False,False,18.0,19.0,1.0
n4_chain_e8800682,lower_bound,0,True,True,14.8,14.8,0.0
n4_chain_e8800682,sequential,0,False,False,,,
n4_chain_e8800682,wm_planner,0,True,True,16.1,16.2,0.09999999999999787
n4_chain_e8800682,wm_planner,1,True,True,29.2,16.8,-12.399999999999999
n4_chain_e8800682,wm_planner,2,True,True,16.1,16.4,0.29999999999999716
n4_chain_e88eef98,lower_bound,0,True,True,19.8,19.8,0.0
n4_chain_e88eef98,sequential,0,False,False,,,
n4_chain_e88eef98,wm_planner,0,True,True,21.0,21.0,0.0
n4_chain_e88eef98,wm_planner,1,True,True,21.0,21.0,0.0
n4_chain_e88eef98,wm_planner,2,True,True,21.0,21.0,0.0
n4_chain_e8f466d5,lower_bound,0,True,True,14.7,14.7,0.0
n4_chain_e8f466d5,sequential,0,False,False,,,
n4_chain_e8f466d5,wm_planner,0,True,True,16.1,16.1,0.0
n4_chain_e8f466d5,wm_planner,1,True,True,16.7,17.8,1.1000000000000014
n4_chain_e8f466d5,wm_planner,2,True,True,16.0,16.0,0.0
n4_chain_ea0181e7,lower_bound,0,True,True,13.6,13.6,0.0
n4_chain_ea0181e7,sequential,0,False,False,,,
n4_chain_ea0181e7,wm_planner,0,False,False,20.0,21.0,1.0
n4_chain_ea0181e7,wm_planner,1,False,False,15.0,20.0,5.0
n4_chain_ea0181e7,wm_planner,2,False,False,20.0,21.0,1.0
n4_chain_eabaf099,lower_bound,0,True,True,15.5,15.5,0.0
n4_chain_eabaf099,sequential,0,False,False,,,
n4_chain_eabaf099,wm_planner,0,True,True,16.5,16.6,0.10000000000000142
n4_chain_eabaf099,wm_planner,1,True,True,16.7,16.7,0.0
n4_chain_eabaf099,wm_planner,2,True,True,16.8,16.6,-0.1999999999999993
n4_chain_eb198ecc,lower_bound,0,True,True,10.7,10.7,0.0
n4_chain_eb198ecc,sequential,0,True,True,24.5,24.5,0.0
n4_chain_eb198ecc,wm_planner,0,True,True,11.8,11.8,0.0
n4_chain_eb198ecc,wm_planner,1,True,True,11.8,12.6,0.7999999999999989
n4_chain_eb198ecc,wm_planner,2,True,True,12.0,12.0,0.0
n4_chain_ebcc0027,lower_bound,0,True,True,21.3,21.3,0.0
n4_chain_ebcc0027,sequential,0,False,False,,,
n4_chain_ebcc0027,wm_planner,0,True,True,22.4,22.4,0.0
n4_chain_ebcc0027,wm_planner,1,True,True,22.6,22.7,0.09999999999999787
n4_chain_ebcc0027,wm_planner,2,True,True,22.5,22.7,0.1999999999999993
n4_chain_edb66cdf,lower_bound,0,True,True,13.8,13.8,0.0
n4_chain_edb66cdf,sequential,0,False,False,,,
n4_chain_edb66cdf,wm_planner,0,True,True,16.2,16.2,0.0
