uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,max_accel,phys_fp
n2_fork_b6210793,2,2,fork,8.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,28.4,16.374,12.415,False,1.0401,0.3886,0,1,3.699,10.4,1.6346,fb5c257,0,300.0,16,16,True,deadlock: no team progress,5,2,3,0,0,86,3,12.0,2070da06d4a0
n2_fork_374c24ae,3,2,fork,8.0,6-8,1.0,0.55,lower_bound,ok,11.2,,,,,,,,,0.0,11.2,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_374c24ae,3,2,fork,8.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.2,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_374c24ae,3,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,14.6,28.1,20.125,8.602,True,3.7193,0.3205,0,1,3.47,11.2,1.3036,fb5c257,0,300.0,16,16,False,,4,2,1,1,0,132,1,12.0,2070da06d4a0
n2_fork_c9f3e05e,6,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,7.6,13.8,10.226,2.59,True,0.9383,0.4328,0,3,1.936,6.4,1.1875,fb5c257,2,300.0,16,16,True,,4,2,0,2,0,32,0,9.8858,2070da06d4a0
n2_fork_374c24ae,3,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,13.6,26.4,19.587,7.357,True,3.7872,0.3205,0,0,3.605,11.2,1.2143,fb5c257,2,300.0,16,16,True,,6,2,1,3,0,131,1,8.8735,2070da06d4a0
n2_fork_c9f3e05e,6,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,7.6,14.7,10.397,3.346,True,0.9209,0.4301,0,4,2.225,6.4,1.1875,fb5c257,1,300.0,16,16,True,,4,2,0,2,0,33,0,5.0524,2070da06d4a0
n2_fork_b6210793,2,2,fork,8.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,27.8,16.728,11.52,False,0.9377,0.3799,0,1,4.461,10.4,1.6346,fb5c257,1,300.0,16,16,True,deadlock: no team progress,5,2,2,1,0,99,2,11.2782,2070da06d4a0
n2_fork_3b1e30ae,5,2,fork,8.0,6-8,1.0,0.55,lower_bound,ok,10.7,,,,,,,,,0.0,10.7,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_3b1e30ae,5,2,fork,8.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.7,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_3b1e30ae,5,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,15.5,28.2,20.116,9.131,True,0.943,0.3241,0,4,2.964,10.7,1.4486,fb5c257,0,300.0,16,16,True,,5,2,1,2,0,115,1,12.0,2070da06d4a0
n2_fork_1377b9f5,4,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,16.9,29.0,20.331,9.029,True,0.9977,0.3215,0,5,3.911,13.4,1.2612,fb5c257,2,300.0,16,16,True,,4,2,2,0,0,111,2,9.7258,2070da06d4a0
n2_fork_1377b9f5,4,2,fork,8.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,24.0,12.294,13.755,False,1.1148,0.3578,0,0,4.379,13.4,0.8955,fb5c257,1,300.0,16,16,True,deadlock: no team progress,2,0,2,0,0,84,2,7.9878,2070da06d4a0
n2_fork_3b1e30ae,5,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,15.8,29.1,20.327,9.928,True,0.9378,0.3201,0,3,3.36,10.7,1.4766,fb5c257,2,300.0,16,16,True,,3,2,1,0,0,109,1,12.0,2070da06d4a0
n2_fork_3b1e30ae,5,2,fork,8.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,31.9,12.574,19.091,False,0.9504,0.3237,0,2,3.951,10.7,1.7757,fb5c257,1,300.0,16,16,True,deadlock: no team progress,6,2,2,2,0,68,2,12.0,2070da06d4a0
n2_fork_bab01756,9,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,8.2,15.9,14.393,1.638,True,1.028,0.3222,0,0,1.565,7.3,1.1233,fb5c257,2,300.0,16,16,True,,5,2,0,3,0,80,0,11.1722,2070da06d4a0
n2_fork_bab01756,9,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,8.5,16.7,14.318,2.509,True,1.1587,0.3232,0,1,1.806,7.3,1.1644,fb5c257,1,300.0,16,16,True,,6,2,2,2,0,86,2,12.0,2070da06d4a0
n2_fork_bab01756,9,2,fork,8.0,6-8,1.0,0.55,lower_bound,ok,7.3,,,,,,,,,0.0,7.3,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_bab01756,9,2,fork,8.0,6-8,1.0,0.55,sequential,ok,14.5,21.7,14.323,7.2,True,3.3199,0.4194,0,,0.006,7.3,1.9863,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_bab01756,9,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,8.3,16.1,14.36,1.873,True,1.0548,0.3272,0,2,2.136,7.3,1.137,fb5c257,0,300.0,16,16,True,,5,2,0,3,0,75,0,11.1722,2070da06d4a0
n2_fork_402b0191,8,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,13.0,23.2,18.541,5.046,True,2.0921,0.325,0,0,2.221,11.8,1.1017,fb5c257,2,300.0,16,16,True,,8,2,4,2,0,110,4,12.0,2070da06d4a0
n2_fork_ab97f4c1,7,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,12.8,25.3,18.851,8.158,True,0.9203,0.3391,0,2,2.459,10.9,1.1743,fb5c257,2,300.0,16,16,True,,5,2,2,1,0,127,2,12.0,2070da06d4a0
n2_fork_402b0191,8,2,fork,8.0,6-8,1.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_402b0191,8,2,fork,8.0,6-8,1.0,0.55,sequential,ok,17.8,29.6,17.681,11.8,True,2.7248,0.4298,0,,0.006,11.8,1.5085,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_402b0191,8,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,13.0,23.2,18.541,5.046,True,2.0921,0.325,0,0,2.6,11.8,1.1017,fb5c257,0,300.0,16,16,True,,8,2,4,2,0,110,4,12.0,2070da06d4a0
n2_fork_ab97f4c1,7,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,13.7,27.1,19.873,9.012,True,0.9212,0.3677,0,5,3.566,10.9,1.2569,fb5c257,1,300.0,16,16,True,,8,2,3,3,0,121,3,12.0,2070da06d4a0
n2_fork_402b0191,8,2,fork,8.0,6-8,1.0,0.55,wm_planner,ok,13.0,23.2,18.537,5.05,True,2.0921,0.325,0,0,3.331,11.8,1.1017,fb5c257,1,300.0,16,16,True,,8,2,4,2,0,110,4,12.0,2070da06d4a0
n2_fork_ab97f4c1,7,2,fork,8.0,6-8,1.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_ab97f4c1,7,2,fork,8.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.9,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_ab97f4c1,7,2,fork,8.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,32.4,17.768,16.037,False,0.9212,0.3677,0,4,3.953,10.9,1.7431,fb5c257,0,300.0,16,16,True,deadlock: no team progress,7,2,3,2,0,109,3,12.0,2070da06d4a0
n2_fork_3d4ad0c3,0,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,12.2,,,,,,,,,0.0,12.2,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_3d4ad0c3,0,2,fork,10.0,2-3,0.0,0.55,sequential,ok,20.6,31.6,22.07,11.0,True,1.0266,0.3884,0,,0.006,12.2,1.6885,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_3d4ad0c3,0,2,fork,10.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,24.0,12.517,13.569,False,1.6944,0.3208,0,1,2.891,12.2,0.9836,fb5c257,0,300.0,16,16,True,deadlock: no team progress,2,0,2,0,0,92,2,11.4904,2070da06d4a0
n2_fork_3d4ad0c3,0,2,fork,10.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,24.0,12.527,13.561,False,1.6944,0.3204,0,1,2.991,12.2,0.9836,fb5c257,1,300.0,16,16,True,deadlock: no team progress,2,0,2,0,0,92,2,11.4904,2070da06d4a0
n2_fork_621a7c5b,1,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,14.1,,,,,,,,,0.0,14.1,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_621a7c5b,1,2,fork,10.0,2-3,0.0,0.55,sequential,ok,17.7,31.8,17.636,14.1,True,3.2745,0.4778,0,,0.006,14.1,1.2553,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_621a7c5b,1,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,14.4,25.9,18.219,8.014,True,4.0813,0.4394,0,1,2.582,14.1,1.0213,fb5c257,0,300.0,16,16,True,,6,2,1,3,0,135,1,12.0,2070da06d4a0
n2_fork_3d4ad0c3,0,2,fork,10.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,24.0,12.263,13.781,False,2.142,0.3208,0,1,3.238,12.2,0.9836,fb5c257,2,300.0,16,16,True,deadlock: no team progress,2,0,2,0,0,86,2,11.6226,2070da06d4a0
n2_fork_621a7c5b,1,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,14.4,25.6,18.036,7.866,True,4.0467,0.4394,0,1,3.37,14.1,1.0213,fb5c257,1,300.0,16,16,True,,7,2,1,4,0,133,1,12.0,2070da06d4a0
n2_fork_5af9e942,4,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,10.1,,,,,,,,,0.0,10.1,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_5af9e942,4,2,fork,10.0,2-3,0.0,0.55,sequential,ok,11.8,15.5,10.569,3.7,True,1.0884,0.757,0,,0.003,10.1,1.1683,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_5af9e942,4,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,12.0,16.4,10.885,4.703,True,1.0884,0.757,0,1,1.533,10.1,1.1881,fb5c257,0,300.0,16,16,True,,4,2,1,1,0,65,1,12.0,2070da06d4a0
n2_fork_4a02ce1f,2,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,14.6,25.3,22.039,4.613,True,3.8659,0.3211,0,3,2.467,12.8,1.1406,fb5c257,2,300.0,16,16,True,,8,2,3,3,0,146,3,12.0,2070da06d4a0
n2_fork_4a02ce1f,2,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,14.6,25.3,21.989,4.655,True,3.8659,0.3211,0,2,3.095,12.8,1.1406,fb5c257,1,300.0,16,16,True,,9,2,4,3,0,147,4,12.0,2070da06d4a0
n2_fork_5af9e942,4,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,11.8,16.1,11.078,4.242,True,1.0884,0.757,0,2,1.913,10.1,1.1683,fb5c257,1,300.0,16,16,True,,4,2,1,1,0,74,1,12.0,2070da06d4a0
n2_fork_5af9e942,4,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,11.8,16.1,11.087,4.234,True,1.0884,0.757,0,2,1.487,10.1,1.1683,fb5c257,2,300.0,16,16,True,,4,2,1,1,0,74,1,12.0,2070da06d4a0
n2_fork_621a7c5b,1,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,14.4,25.9,18.304,7.944,True,4.0813,0.4394,0,1,3.339,14.1,1.0213,fb5c257,2,300.0,16,16,True,,4,2,0,2,0,134,0,7.4413,2070da06d4a0
n2_fork_4a02ce1f,2,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,12.8,,,,,,,,,0.0,12.8,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_4a02ce1f,2,2,fork,10.0,2-3,0.0,0.55,sequential,ok,20.7,30.2,21.72,9.5,True,3.9814,0.3492,0,,0.01,12.8,1.6172,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_4a02ce1f,2,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,14.4,25.0,21.911,4.442,True,3.8399,0.3211,0,3,3.385,12.8,1.125,fb5c257,0,300.0,16,16,True,,8,2,3,3,0,145,3,12.0,2070da06d4a0
n2_fork_fa103a84,3,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,16.7,29.4,21.746,9.359,True,3.3439,0.3657,0,3,3.151,14.0,1.1929,fb5c257,1,300.0,16,16,True,,5,2,0,3,0,151,0,8.9575,2070da06d4a0
n2_fork_fa103a84,3,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,16.7,29.4,21.746,9.359,True,3.3439,0.3657,0,3,3.068,14.0,1.1929,fb5c257,2,300.0,16,16,True,,5,2,0,3,0,151,0,8.9575,2070da06d4a0
n2_fork_fa103a84,3,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,14.0,,,,,,,,,0.0,14.0,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_fa103a84,3,2,fork,10.0,2-3,0.0,0.55,sequential,ok,19.1,29.9,20.369,10.8,True,3.7672,0.3997,0,,0.008,14.0,1.3643,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_fa103a84,3,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,16.8,29.5,21.695,9.518,True,3.3757,0.3657,0,0,3.365,14.0,1.2,fb5c257,0,300.0,16,16,True,,3,2,0,1,0,151,0,8.9575,2070da06d4a0
n2_fork_9d5fec3d,5,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,10.3,,,,,,,,,0.0,10.3,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_9d5fec3d,5,2,fork,10.0,2-3,0.0,0.55,sequential,ok,17.1,27.4,16.313,10.3,True,4.4684,0.4342,0,,0.005,10.3,1.6602,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_9d5fec3d,5,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,11.4,19.2,16.441,2.398,True,1.3538,0.3306,0,1,1.992,10.3,1.1068,fb5c257,0,300.0,16,16,True,,3,2,1,0,0,111,1,12.0,2070da06d4a0
n2_fork_9d5fec3d,5,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,10.8,18.6,16.611,1.711,True,1.3538,0.3306,0,1,2.152,10.3,1.0485,fb5c257,2,300.0,16,16,True,,3,2,1,0,0,115,1,12.0,2070da06d4a0
n2_fork_4bfd1ca5,6,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,11.6,,,,,,,,,0.0,11.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_4bfd1ca5,6,2,fork,10.0,2-3,0.0,0.55,sequential,ok,19.6,27.6,20.358,8.0,True,3.5363,0.475,0,,0.008,11.6,1.6897,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_4bfd1ca5,6,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,12.1,21.4,20.775,1.824,True,2.8389,0.3657,0,1,2.001,11.6,1.0431,fb5c257,0,300.0,12,12,True,,4,2,1,1,0,152,1,11.9365,2070da06d4a0
n2_fork_9d5fec3d,5,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,10.8,19.3,16.72,2.255,True,1.5094,0.3306,0,1,2.503,10.3,1.0485,fb5c257,1,300.0,16,16,True,,4,2,1,1,0,110,1,12.0,2070da06d4a0
n2_fork_4bfd1ca5,6,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,12.1,21.4,20.775,1.824,True,2.8389,0.3657,0,1,1.883,11.6,1.0431,fb5c257,1,300.0,12,12,True,,4,2,1,1,0,152,1,11.9365,2070da06d4a0
n2_fork_d159b296,7,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_d159b296,7,2,fork,10.0,2-3,0.0,0.55,sequential,ok,16.8,22.7,16.549,5.9,True,0.8129,0.4542,0,,0.005,10.9,1.5413,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_d159b296,7,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,12.2,19.6,17.481,2.328,True,1.5214,0.432,0,0,2.113,10.9,1.1193,fb5c257,0,300.0,16,16,True,,4,2,0,2,0,125,0,5.6094,2070da06d4a0
n2_fork_508369f7,9,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,9.8,18.7,16.933,1.93,True,3.5722,0.4148,0,0,1.694,8.5,1.1529,fb5c257,1,300.0,16,16,True,,2,2,0,0,0,117,0,7.5325,2070da06d4a0
n2_fork_adf0c200,8,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,13.8,,,,,,,,,0.0,13.8,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_adf0c200,8,2,fork,10.0,2-3,0.0,0.55,sequential,ok,18.8,23.8,19.448,5.0,True,1.5036,0.3595,0,,0.006,13.8,1.3623,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_adf0c200,8,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,15.0,20.7,19.828,1.844,True,1.55,0.3213,0,2,2.159,13.8,1.087,fb5c257,0,300.0,16,16,True,,3,2,0,1,0,130,0,11.4561,2070da06d4a0
n2_fork_4bfd1ca5,6,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,12.1,21.4,20.775,1.824,True,2.8389,0.3657,0,1,2.614,11.6,1.0431,fb5c257,2,300.0,12,12,True,,4,2,1,1,0,152,1,11.9365,2070da06d4a0
n2_fork_508369f7,9,2,fork,10.0,2-3,0.0,0.55,lower_bound,ok,8.5,,,,,,,,,0.0,8.5,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_508369f7,9,2,fork,10.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,8.5,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_508369f7,9,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,9.8,19.1,17.011,2.244,True,3.5131,0.3906,0,1,1.786,8.5,1.1529,fb5c257,0,300.0,16,16,True,,5,2,1,2,0,114,1,12.0,2070da06d4a0
n2_fork_d159b296,7,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,12.5,19.9,17.565,2.565,True,1.4753,0.4324,0,0,2.392,10.9,1.1468,fb5c257,2,300.0,16,16,True,,2,1,0,1,0,123,0,5.6064,2070da06d4a0
n2_fork_d159b296,7,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,11.9,19.5,17.598,2.131,True,1.488,0.4348,0,1,2.437,10.9,1.0917,fb5c257,1,300.0,16,16,True,,3,2,0,1,0,127,0,11.3653,2070da06d4a0
n2_fork_adf0c200,8,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,14.5,20.4,19.57,1.81,True,1.5,0.3202,0,3,2.395,13.8,1.0507,fb5c257,1,300.0,16,16,True,,3,2,0,1,0,127,0,11.4561,2070da06d4a0
n2_fork_508369f7,9,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,9.8,18.7,16.933,1.93,True,3.5722,0.4148,0,0,2.382,8.5,1.1529,fb5c257,2,300.0,16,16,True,,2,2,0,0,0,117,0,7.5325,2070da06d4a0
n2_fork_adf0c200,8,2,fork,10.0,2-3,0.0,0.55,wm_planner,ok,15.2,21.3,19.973,2.388,True,1.4496,0.3201,0,2,3.09,13.8,1.1014,fb5c257,2,300.0,16,16,True,,2,2,0,0,0,128,0,11.4561,2070da06d4a0
n2_fork_f4f497ad,0,2,fork,10.0,2-3,1.0,0.55,lower_bound,ok,11.0,,,,,,,,,0.0,11.0,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_f4f497ad,0,2,fork,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.0,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_f4f497ad,0,2,fork,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,25.7,17.077,10.744,False,1.6944,0.3208,0,1,3.037,11.0,1.4545,fb5c257,0,300.0,16,16,True,deadlock: no team progress,3,1,1,1,0,128,1,11.4904,2070da06d4a0
n2_fork_0a8a792a,1,2,fork,10.0,2-3,1.0,0.55,lower_bound,ok,13.7,,,,,,,,,0.0,13.7,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_0a8a792a,1,2,fork,10.0,2-3,1.0,0.55,sequential,ok,17.3,31.0,17.636,13.7,True,3.2745,0.4778,0,,0.006,13.7,1.2628,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_0a8a792a,1,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,14.0,25.1,18.219,7.614,True,4.0813,0.4394,0,1,2.814,13.7,1.0219,fb5c257,0,300.0,16,16,True,,6,2,1,3,0,135,1,12.0,2070da06d4a0
n2_fork_f4f497ad,0,2,fork,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,25.6,16.772,10.899,False,2.142,0.3204,0,1,3.028,11.0,1.4545,fb5c257,2,300.0,16,16,True,deadlock: no team progress,3,1,1,1,0,122,1,11.4904,2070da06d4a0
n2_fork_f4f497ad,0,2,fork,10.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,25.7,17.088,10.736,False,1.6944,0.3204,0,1,3.513,11.0,1.4545,fb5c257,1,300.0,16,16,True,deadlock: no team progress,3,1,1,1,0,128,1,11.4904,2070da06d4a0
n2_fork_0a8a792a,1,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,14.0,24.8,18.036,7.466,True,4.0467,0.4394,0,1,3.157,13.7,1.0219,fb5c257,1,300.0,16,16,True,,7,2,1,4,0,133,1,12.0,2070da06d4a0
n2_fork_a9fa3483,3,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,12.0,22.7,21.104,2.021,True,2.8899,0.3657,0,3,2.295,11.2,1.0714,fb5c257,1,300.0,16,16,True,,4,2,0,2,0,146,0,8.5475,2070da06d4a0
n2_fork_a9fa3483,3,2,fork,10.0,2-3,1.0,0.55,lower_bound,ok,11.2,,,,,,,,,0.0,11.2,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_a9fa3483,3,2,fork,10.0,2-3,1.0,0.55,sequential,ok,20.3,29.4,20.369,9.1,True,1.509,0.3997,0,,0.006,11.2,1.8125,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_a9fa3483,3,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,12.0,22.2,20.868,1.707,True,2.8899,0.3657,0,3,2.568,11.2,1.0714,fb5c257,0,300.0,16,16,True,,4,2,0,2,0,145,0,8.5475,2070da06d4a0
n2_fork_a9fa3483,3,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,12.0,22.7,21.104,2.021,True,2.8899,0.3657,0,3,2.613,11.2,1.0714,fb5c257,2,300.0,16,16,True,,4,2,0,2,0,146,0,8.5475,2070da06d4a0
n2_fork_0a8a792a,1,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,14.0,25.1,18.325,7.532,True,4.0813,0.4394,0,1,3.326,13.7,1.0219,fb5c257,2,300.0,16,16,True,,4,2,0,2,0,134,0,7.4413,2070da06d4a0
n2_fork_6fbe7a22,4,2,fork,10.0,2-3,1.0,0.55,lower_bound,ok,6.8,,,,,,,,,0.0,6.8,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_6fbe7a22,4,2,fork,10.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,6.8,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_6fbe7a22,4,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,9.9,19.5,11.957,7.284,True,0.9238,0.4471,0,3,2.494,6.8,1.4559,fb5c257,0,300.0,16,16,True,,4,2,1,1,0,63,1,12.0,2070da06d4a0
n2_fork_15c7021e,2,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,14.3,27.7,22.87,7.203,True,0.8426,0.3272,0,5,2.892,11.3,1.2655,fb5c257,2,300.0,16,16,True,,5,1,1,3,0,111,1,10.7094,2070da06d4a0
n2_fork_15c7021e,2,2,fork,10.0,2-3,1.0,0.55,lower_bound,ok,11.3,,,,,,,,,0.0,11.3,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_15c7021e,2,2,fork,10.0,2-3,1.0,0.55,sequential,ok,18.0,29.2,19.461,11.2,True,2.3306,0.3492,0,,0.006,11.3,1.5929,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_15c7021e,2,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,14.6,28.2,23.155,7.456,True,0.8073,0.3272,0,6,3.554,11.3,1.292,fb5c257,0,300.0,16,16,True,,5,2,1,2,0,110,1,9.6211,2070da06d4a0
n2_fork_6fbe7a22,4,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,9.9,19.5,11.957,7.284,True,0.9238,0.4471,0,3,2.359,6.8,1.4559,fb5c257,2,300.0,16,16,True,,4,2,1,1,0,63,1,12.0,2070da06d4a0
n2_fork_1018d51b,6,2,fork,10.0,2-3,1.0,0.55,lower_bound,ok,7.6,,,,,,,,,0.0,7.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_1018d51b,6,2,fork,10.0,2-3,1.0,0.55,sequential,ok,13.9,21.5,13.955,7.6,True,4.61,0.475,0,,0.005,7.6,1.8289,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n2_fork_1018d51b,6,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,8.2,15.5,14.11,1.899,True,1.1121,0.3752,0,1,1.312,7.6,1.0789,fb5c257,0,300.0,12,12,True,,5,2,1,2,0,85,1,10.948,2070da06d4a0
n2_fork_34a38f49,5,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,9.8,17.1,14.871,2.434,True,1.176,0.3234,0,3,1.751,7.7,1.2727,fb5c257,2,300.0,16,16,True,,5,2,1,2,0,87,1,12.0,2070da06d4a0
n2_fork_15c7021e,2,2,fork,10.0,2-3,1.0,0.55,wm_planner,ok,13.9,27.3,22.763,6.924,True,0.7475,0.3272,0,4,3.823,11.3,1.2301,fb5c257,1,300.0,16,16,True,,5,2,1,2,0,115,1,9.6211,2070da06d4a0
