uid,planner_seed,replan_idx,cluster_id,mode_idx,members,agent_tokens,obstacle_tokens,mode,k,density,y_exit,dt_delay,solo_exit_s,stalled
n4_chain_e8800682,0,9,1,15,"1,3","[[-0.10893596922981241, 1.238556928613748, -1.0452544500766054, -0.589443069104263, 1.0, 0.0, 0.0, 0.0], [0.10893596922981241, -1.2385569286137479, -0.25869734385537535, 1.171783120463072, 0.0, 0.0, 1.0, 0.0]]","[[0.7151034554576969, 2.824656813633393, 0.8967653851402573, 0.6450708763298141], [2.55104177632181, -0.7608472514244049, 1.1956073422740008, 0.9296830795911232], [4.414375406912364, 2.966720665822234, 0.9397430989911872, 0.8968204640508799]]",r3112|C>D>B>A|s,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,0,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r0000|A>B>C>D,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,1,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r0001|B>A>C>D|cs,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,2,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r0002|B>C>A>D,2,0.0707355302630646,0,-1.0,10.0,1
n4_chain_e8800682,0,10,1,3,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r0002|C>A>B>D|s,2,0.0707355302630646,0,-1.0,10.0,1
n4_chain_e8800682,0,10,1,4,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r2000|A>C>B>D,2,0.0707355302630646,1,-6.5,10.0,0
n4_chain_e8800682,0,10,1,5,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r0003|A>B>D>C,2,0.0707355302630646,0,-1.0,10.0,1
n4_chain_e8800682,0,10,1,6,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r0003|C>A>B>D|s,2,0.0707355302630646,0,-1.0,10.0,1
n4_chain_e8800682,0,10,1,7,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r2101|C>D>B>A|s,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,8,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r0203|A>C>D>B,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,9,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r3200|D>B>A>C|cs,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,10,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r1312|A>B>C>D|s,2,0.0707355302630646,0,-1.0,10.0,1
n4_chain_e8800682,0,10,1,11,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r2302|A>D>B>C|cs,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,12,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r2311|A>C>D>B|cs,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,13,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r3112|D>C>B>A|cs,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,14,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r2303|B>A>D>C|s,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_e8800682,0,10,1,15,"1,3","[[-0.432278573807633, 0.7793354440307869, -0.6353918054933697, 1.0179770383618072, 0.0, 0.0, 1.0, 0.0], [0.4322785738076329, -0.7793354440307865, 0.5010637174197674, 1.0903830282086584, 0.0, 0.0, 1.0, 0.0]]","[[0.49499765056930567, 2.215840442168024, 0.8967653851402573, 0.6450708763298141], [2.330935971433419, -1.369663622889774, 1.1956073422740008, 0.9296830795911232], [4.194269602023972, 2.3579042943568647, 0.9397430989911872, 0.8968204640508799]]",r3212|B>A>C>D|cs,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,0,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r0000|A>B>C>D,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,1,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r0001|A>B>D>C|s,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,2,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r0100|A>D>B>C|cs,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,3,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r2000|C>A>B>D,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,4,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r2010|B>C>A>D|s,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,5,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r0112|A>D>B>C,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,6,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r1003|A>C>B>D|s,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,7,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r1012|B>D>A>C|cs,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,8,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r1102|B>A>C>D|s,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,9,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r1111|D>C>A>B|s,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,10,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r3100|C>B>A>D|cs,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,11,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r0113|C>B>D>A|s,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,12,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r3013|B>C>D>A|cs,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,13,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r3013|C>D>A>B|cs,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,14,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r3013|D>C>A>B|s,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,5,0,15,"0,1,2,3","[[1.8895518380843628, 0.6917349622162794, 1.1996754392100144, -0.027907663396626828, 1.0, 0.0, 0.0, 0.0], [-1.4111022679726453, -1.841157246974844, -0.42238461536605953, -1.1232057842719942, 1.0, 0.0, 0.0, 0.0], [-0.30659812632362593, -1.0847216714871806, -0.2869161377764203, 1.1651948879923317, 1.0, 0.0, 0.0, 0.0], [-0.17185144378809136, 2.234143956245746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[[1.431356332118611, -1.2094704001079055, 0.8604915572557095, 1.4814019117270367], [2.7091898180146634, 2.534590931882546, 0.7631330962470049, 0.6133681703123339]]",r3113|C>B>D>A,4,0.1414710605261292,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,0,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r0000|A>B>C>D,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,1,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r0000|D>C>A>B|cs,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,2,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r0002|B>A>C>D|cs,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,3,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r0101|B>C>A>D|s,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,4,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r0101|C>B>D>A|s,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,5,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r0110|B>D>C>A,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,6,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r1100|D>A>C>B,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,7,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r1112|C>D>B>A,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,8,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r2111|C>A>D>B|cs,2,0.0707355302630646,0,-1.0,10.0,0
n4_chain_0c73e162,0,6,1,9,"1,2","[[-0.6469307600473517, -0.830361017219241, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.646930760047352, 0.830361017219241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]","[[2.4555619727028626, 0.4185869809688354, 0.8604915572557095, 1.4814019117270367], [3.733395458598915, 4.162648312959287, 0.7631330962470049, 0.6133681703123339]]",r3003|B>A>C>D,2,0.0707355302630646,0,-1.0,10.0,0
